event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs
11915386,2024-12-20 07:11:41.433,-16.708,28.8229,4.9,10.0,6970012,0
11915372,2024-12-20 06:50:28.710,33.1795,-115.63,3.0,5.68,31248,0
11915370,2024-12-20 06:44:53.630,20.741167,-155.972667,3.66,10.03,68955,0
11915355,2024-12-20 05:32:42.009,-33.6134,-67.9604,4.8,178.378,21063,0
11915342,2024-12-20 04:03:22.093,60.3514,-152.2681,4.5,83.8,624249,1
11915265,2024-12-19 21:22:35.900,18.1908,-68.7131,3.1,146.0,244821,0
11915208,2024-12-19 19:31:00.007,13.6794,144.731,4.6,104.604,10744460,0
11923137,2024-12-19 15:17:16.955,-4.1271,151.9041,4.6,248.532,27928,0
11915120,2024-12-19 12:15:36.911,32.669,-93.958,3.1,5.5353,8627,0
11915085,2024-12-19 08:07:15.021,62.8396,-144.8938,3.0,9.3,83036,0
11915077,2024-12-19 07:37:48.350,31.664,-104.575,3.5,6.5356,14913,0
11921562,2024-12-19 06:37:16.795,-22.4415,-68.6768,4.2,110.617,41978,0
11915063,2024-12-19 06:29:30.130,19.266167,-155.370163,3.0,31.65,48016,0
11915058,2024-12-19 05:31:39.819,39.115,-119.0088,3.0,7.3,20193,0
11923862,2024-12-19 04:35:57.111,56.0743,-154.0057,3.1,29.8,17474,0
11922631,2024-12-19 02:15:16.010,-8.3654,159.7562,4.5,10.0,548688,0
11923871,2024-12-19 01:58:44.536,51.1139,-173.5526,3.0,35.0,744904,0
11915007,2024-12-19 01:52:46.050,28.5833,84.1037,4.3,10.0,122212,0
11922712,2024-12-19 01:29:17.586,24.24,122.4255,4.2,66.174,786460,0
11914989,2024-12-19 01:16:31.470,19.0615,-66.673333,3.2,20.61,56687,0
11914831,2024-12-18 16:43:47.385,60.6574,-151.2047,3.4,63.7,167169,0
11914957,2024-12-18 15:39:40.261,-19.4214,-69.5567,4.2,88.526,7817064,0
11924072,2024-12-18 12:18:46.404,50.9048,-176.74,3.0,2.7,37917,0
11920639,2024-12-18 10:01:09.975,39.9811,78.3176,4.2,35.0,68405,0
11920637,2024-12-18 09:57:35.287,51.5341,16.3365,4.4,9.759,87213,0
11914746,2024-12-18 09:52:25.760,-31.5324,-68.8933,4.8,103.659,177514,0
11914732,2024-12-18 08:53:14.749,66.9601,-135.9531,4.2,16.507,274828,0
11924125,2024-12-18 08:44:10.799,53.4525,-165.6128,3.3,35.0,16500,0
11914747,2024-12-18 07:58:17.337,-28.1586,-71.0516,4.3,61.325,578049,0
