magnitude,depth,max_amplitude_bhz,tsunami,is_ocean,is_steep_slope
3.7,6.0,28804,0.0,1,1
4.5,261.252,90817,0.0,1,0
4.2,69.482,200161,0.0,1,0
4.0,118.882,7239594,0.0,0,0
4.4,64.785,17779,0.0,0,0
3.05,88.86,57172,0.0,1,1
4.4,62.141,359925,0.0,1,0
4.1,201.69,6545217,0.0,0,0
3.1,0.0,867399,0.0,0,0
4.6,10.542,21909,0.0,1,1
3.8,5.9076,112904,0.0,0,0
3.51,32.0,38464,0.0,1,0
4.4,46.79,4728,0.0,1,0
3.97,13.0,266868,0.0,1,1
3.8,26.8,67757,0.0,1,0
4.0,10.0,95126,0.0,0,0
3.04,6.53,49988,0.0,1,1
4.5,65.872,69721,0.0,0,1
4.4,43.704,32884,0.0,1,0
3.8,26.622,862013,0.0,1,1
3.3,122.1,18682,0.0,0,0
3.1,15.1,53407,0.0,1,0
4.3,120.506,81443,0.0,0,0
4.4,13.577,193231,0.0,0,0
4.19,7.499,76413,0.0,0,0
3.1,5.0,314,0.0,0,0
3.32,8.16,28735,0.0,1,1
4.3,40.186,179712,0.0,1,1
3.49,4.69,149175,0.0,0,0
4.6,159.324,40544,0.0,0,1
4.3,60.305,3864937,0.0,1,1
4.1,145.973,10383,0.0,1,0
4.0,107.279,5333832,0.0,0,1
3.4,2.0,256467,0.0,0,0
4.3,66.589,587713,0.0,1,0
4.4,227.692,3087,0.0,0,0
4.3,43.499,387265,0.0,0,1
5.2,125.315,2070108,0.0,0,0
4.5,115.524,7230982,0.0,0,1
4.6,27.8,15008,0.0,1,1
4.3,10.0,116242,0.0,0,1
3.4,101.24,32852,0.0,1,0
4.9,98.063,1567989,0.0,0,0
4.7,46.122,24488,0.0,0,0
3.3,10.0,41640,0.0,1,0
3.9,48.77,5077230,0.0,1,1
3.13,21.57,27365,0.0,1,1
4.1,28.786,53405,0.0,1,1
3.0,48.9,39389,0.0,1,0
3.48,15.705,14101,0.0,1,0
4.6,10.0,109059,0.0,0,0
4.7,147.769,235139,0.0,1,1
4.0,176.948,5058704,0.0,1,0
4.4,35.0,122833,0.0,1,1
4.2,72.036,3647,0.0,0,1
6.3,22.3,12629577,1.0,1,1
4.4,125.394,10676,0.0,0,0
4.8,8.724,512348,0.0,0,0
3.29,36.22,50004,0.0,1,1
4.8,70.908,285043,0.0,0,0
4.3,190.61,2142,0.0,0,0
4.7,40.079,800623,0.0,1,1
3.1,22.1,2740233,0.0,0,0
4.7,11.335,7692640,0.0,1,1
4.04,54.0,200722,0.0,1,1
4.4,53.86,261132,0.0,1,1
3.52,19.0,288203,0.0,1,1
4.2,52.421,4546,0.0,1,0
3.7,26.745,6988751,0.0,1,1
3.9,29.484,883766,0.0,1,1
4.2,97.628,692081,0.0,1,0
3.2,35.0,22711,0.0,1,1
4.5,10.0,58259,0.0,1,1
4.3,29.229,1880,0.0,0,1
4.4,10.0,92525,0.0,1,1
4.1,143.189,1749582,0.0,1,1
4.0,10.0,14287,0.0,0,1
3.3,161.0,196081,0.0,0,0
4.6,35.281,6416499,0.0,1,1
4.5,14.105,207790,0.0,1,1
3.83,24.0,601170,0.0,1,1
4.5,37.123,11159,0.0,1,1
3.8,35.0,26950,0.0,1,1
4.1,9.611,22152,0.0,0,0
3.5,27.2,468195,0.0,0,1
4.5,170.451,12395,0.0,0,0
3.9,10.0,842052,0.0,0,1
4.3,109.008,1743135,0.0,1,1
3.01,12.0,58191,0.0,0,1
4.3,23.671,330890,0.0,1,1
4.6,203.567,458007,0.0,1,0
4.0,34.381,57379,0.0,1,1
4.4,65.44,27668,0.0,1,1
4.3,167.05,25559,0.0,0,0
3.7,40.389,5064821,0.0,1,1
4.8,10.0,161965,0.0,1,1
4.4,181.766,17578,0.0,0,0
3.6,8.52,291430,0.0,0,1
3.35,2.952,17907,0.0,0,0
4.1,42.195,623444,0.0,0,0
3.0,62.07,14524,0.0,0,0
5.2,10.0,21728829,0.0,1,1
5.0,10.0,355899,0.0,1,1
4.1,57.317,1370419,0.0,1,1
3.78,8.0,274134,0.0,1,1
4.4,75.779,19058,0.0,0,0
4.6,10.0,14809,0.0,1,0
4.3,44.866,6679,0.0,1,0
4.4,49.932,114430,0.0,1,1
3.6,23.3,611851,0.0,0,1
3.5,6.8433,41716,0.0,0,0
3.9,74.249,5142930,0.0,1,1
3.11,12.47,45296,0.0,1,1
4.3,90.742,52706,0.0,1,0
4.3,48.925,19450,0.0,0,0
4.6,102.321,1520440,0.0,1,0
5.1,116.206,565410,0.0,0,0
3.5,126.447,3899608,0.0,1,1
3.54,55.0,32135,0.0,1,1
4.0,16.005,54878,0.0,1,0
4.4,123.202,7097855,0.0,0,1
4.3,36.769,26360,0.0,1,0
4.3,35.0,86400,0.0,1,1
5.4,59.788,6093300,0.0,1,0
3.1,70.7,24647,0.0,1,0
4.3,10.0,251544,0.0,1,1
3.1,6.4587,9762,0.0,0,0
4.2,8.769,7169,0.0,1,0
4.9,35.0,2374569,0.0,1,1
3.3,8.1,136682,0.0,0,0
4.3,10.0,640491,0.0,0,0
4.2,110.368,28866,0.0,0,1
3.12,22.62,89062,0.0,0,1
3.7,15.6,21381,0.0,0,0
3.3,108.0,225338,0.0,0,0
4.4,110.293,10679693,0.0,1,1
4.6,11.18,799205,1.0,1,0
4.2,21.4,58456,0.0,1,0
3.6,10.0,23885,0.0,1,1
4.3,129.191,52324,0.0,0,0
4.4,35.793,2213215,0.0,1,1
4.6,28.621,105215,0.0,0,0
5.1,29.068,1372627,0.0,0,0
3.6,35.0,5082494,0.0,1,1
3.9,10.0,5083394,0.0,1,1
4.1,459.66,80188,0.0,1,0
4.0,40.433,188590,0.0,1,1
4.3,56.371,8215,0.0,0,1
4.4,50.266,4692588,0.0,0,1
3.27,8.43,100635,0.0,0,0
3.39,73.88,89317,0.0,1,1
4.3,191.953,12125,0.0,0,0
6.0,28.0,5175773,1.0,1,1
4.4,125.454,7280750,0.0,0,0
4.3,266.083,5817205,0.0,1,1
4.8,10.194,599179,0.0,1,0
4.5,90.363,131518,0.0,1,1
4.4,10.0,36744,0.0,1,0
3.35,92.46,36816,0.0,1,1
4.3,26.835,2174844,0.0,1,1
3.1,0.0,9406,0.0,0,1
4.4,23.82,4504,0.0,1,1
4.5,40.721,5005143,0.0,1,1
3.9,14.21,111040,0.0,1,0
4.1,35.994,29980,0.0,1,1
4.2,12.732,226300,0.0,0,0
3.49,41.0,33235,0.0,1,1
4.2,18.004,812937,0.0,1,1
4.3,38.933,5451,0.0,1,0
4.4,181.654,1611,0.0,0,0
3.23,-1.48,24825,0.0,1,1
4.0,68.743,253838,0.0,1,1
4.4,79.307,6412955,0.0,0,0
4.3,120.707,4593161,0.0,0,1
4.2,152.088,10302,0.0,0,1
3.25,10.55,36809,0.0,1,1
3.06,1.75,31459,0.0,0,1
4.5,20.12,30,0.0,1,1
4.5,118.059,127925,0.0,1,1
5.8,196.168,5476734,0.0,1,0
4.2,83.811,5197017,0.0,1,0
4.6,9.89,76688,0.0,1,0
3.7,145.629,45906,0.0,1,0
4.6,54.603,32451,0.0,1,1
4.1,59.86,7595631,0.0,1,1
4.1,116.849,41800,0.0,0,1
4.3,43.098,21014,0.0,1,1
3.0,90.6,38132,0.0,0,0
4.7,10.0,6441735,0.0,1,1
3.2,18.23,50617,0.0,1,1
4.3,41.225,1928226,0.0,1,1
4.5,70.249,116932,0.0,1,0
4.1,175.026,33496,0.0,0,0
3.9,140.0,1403566,0.0,0,1
4.2,112.096,118602,0.0,0,0
4.2,55.796,3954,0.0,1,0
4.4,35.0,5128435,0.0,1,1
4.0,33.35,486326,0.0,0,1
4.4,421.743,8880,0.0,1,0
4.5,10.0,83318,0.0,1,0
3.8,7.55,61380,0.0,0,0
3.0,125.6,26983,0.0,0,1
3.0,80.1,15850,0.0,1,0
4.4,98.696,263386,0.0,0,0
3.69,29.0,102301,0.0,1,1
4.3,84.638,83559,0.0,0,0
3.0,6.135,4587,0.0,0,0
3.04,77.08,36187,0.0,1,1
4.5,10.0,46636,0.0,0,0
3.41,37.34,53851,0.0,1,1
4.6,70.214,13819,0.0,1,0
3.6,10.667,5048557,0.0,1,1
3.4,12.4,112746,0.0,0,0
3.0,2.8564,46510,0.0,0,0
4.1,38.164,3447,0.0,0,0
4.1,3.5,304591,0.0,0,0
4.6,30.868,8865,0.0,1,1
4.0,71.1,186889,0.0,1,0
3.41,27.46,118106,0.0,1,1
4.1,78.251,5817205,0.0,1,1
4.1,129.208,21689,0.0,0,0
5.0,80.831,2673789,0.0,1,0
4.5,10.0,128301,0.0,1,1
4.0,101.122,31130,0.0,0,1
4.9,7.0,11326476,0.0,1,1
3.06,8.43,5029,0.0,0,0
3.5,35.0,5049373,0.0,1,1
3.0,3.4912,40418,0.0,0,0
4.6,10.0,27678415,0.0,1,0
4.1,10.0,1098887,0.0,0,0
3.34,20.61,33779,0.0,0,0
4.1,10.0,31166,0.0,1,1
4.4,51.768,238082,0.0,1,0
4.4,9.936,462522,0.0,1,0
4.0,127.195,2409237,0.0,1,1
4.4,113.366,1867115,0.0,1,0
4.8,143.117,375807,0.0,1,1
4.4,83.59,5035485,0.0,1,0
4.3,110.731,72896,0.0,0,0
4.4,104.686,66148,0.0,1,1
4.6,36.502,987336,0.0,1,1
3.7,37.767,24705,0.0,1,1
3.1,5.9,86270,0.0,0,0
3.38,31.91,21862,0.0,1,1
4.4,10.0,14080,0.0,1,1
4.9,20.434,7793769,0.0,1,1
4.2,22.663,2161291,0.0,1,1
4.0,35.0,433342,0.0,1,1
3.6,60.367,5062879,0.0,1,1
4.5,9.966,77806,0.0,1,1
3.0,10.0,5028310,0.0,1,1
4.6,14.875,564986,0.0,0,0
3.5,35.0,4981748,0.0,1,1
4.8,35.0,183566,0.0,1,1
5.2,10.0,6512489,0.0,1,1
3.4,97.49,34758,0.0,1,1
3.2,10.0,49092,0.0,1,0
4.1,11.84,120206,0.0,0,0
4.4,10.0,296122,0.0,0,0
4.0,7.104,135991,0.0,1,1
3.6,64.401,5078237,0.0,1,1
4.1,11.267,327927,0.0,0,0
4.86,8.49,537052,0.0,0,0
3.2,103.0,214496,0.0,1,1
4.2,35.0,4026,0.0,1,0
3.37,27.01,26802,0.0,1,1
3.22,128.38,30598,0.0,1,1
6.4,58.166,2835954,0.0,1,0
3.3,6.1127,54950,0.0,0,0
4.9,10.0,252144,0.0,1,1
3.7,67.0,205367,0.0,1,0
4.4,10.0,716438,0.0,1,0
4.8,419.226,154289,0.0,1,1
3.53,7.19,58392,0.0,1,1
5.4,50.745,9274201,0.0,1,0
4.7,157.253,2387920,0.0,0,0
3.4,93.96,30323,0.0,1,1
5.1,10.0,917615,0.0,0,1
4.2,71.332,8231,0.0,0,0
3.8,10.0,81395,0.0,1,1
4.2,76.352,2363,0.0,1,0
3.79,59.0,40343,0.0,1,1
4.9,54.031,5074100,0.0,1,1
4.8,26.49,4492184,0.0,1,1
4.5,81.146,13233656,0.0,1,1
4.8,94.6,1103471,0.0,1,0
5.0,10.0,1829058,0.0,1,1
4.2,138.97,5074490,0.0,1,0
4.3,10.0,11900,0.0,1,1
3.6,6.1383,57449,0.0,0,0
4.5,32.242,2702,0.0,1,0
4.4,4.362,167962,0.0,1,1
4.2,65.54,17491,0.0,1,1
4.3,140.778,19920,0.0,1,0
4.4,30.482,2207,0.0,1,1
4.5,222.815,3913,0.0,0,0
4.8,10.0,39996,0.0,1,1
3.1,130.1,21364,0.0,0,0
4.5,10.0,53084,0.0,1,0
4.3,65.952,295597,0.0,0,0
4.5,88.163,63429,0.0,0,1
5.8,11.296,42817108,0.0,1,1
3.0,10.0,39783,0.0,1,0
3.2,5.0,57955,0.0,0,0
5.1,10.0,4775565,0.0,1,1
3.0,25.882,1806,0.0,0,0
4.9,10.0,289411,0.0,1,1
3.2,170.0,28222,0.0,1,0
3.0,31.06,44856,0.0,0,1
3.2,10.756,94571,0.0,0,1
3.1,113.227,5063218,0.0,1,0
4.4,10.0,22395,0.0,1,0
4.5,128.424,113452,0.0,0,0
3.2,30.32,72504,0.0,0,1
4.1,14.121,1180420,0.0,1,1
4.3,87.89,254366,0.0,0,0
4.4,31.553,23248,0.0,1,0
3.0,3.0,4299,0.0,0,0
3.8,62.336,158183,0.0,1,1
3.42,9.49,13160958,0.0,1,1
5.0,10.0,524423,0.0,1,1
4.7,10.0,7081361,0.0,0,1
4.0,36.902,4078474,0.0,1,1
4.3,90.18,74765,0.0,1,0
4.7,10.0,356522,0.0,1,1
4.5,104.653,10968,0.0,0,0
4.7,51.613,3898676,0.0,1,0
4.6,24.408,3234188,0.0,1,1
3.37,57.78,55490,0.0,1,1
4.4,31.254,2828204,0.0,1,1
5.2,106.573,4252105,0.0,0,0
4.9,13.717,2762039,0.0,1,1
4.7,10.0,643199,0.0,1,0
6.1,40.505,13206648,0.0,1,0
4.0,11.54,105464,0.0,0,0
4.5,204.899,26528,0.0,1,0
4.4,10.0,7459480,0.0,1,1
4.6,182.146,4959,0.0,0,0
4.5,456.949,227479,0.0,1,0
3.4,1.79,63547,0.0,0,1
3.02,16.35,76113,0.0,1,1
4.0,298.304,5817205,0.0,1,1
4.1,58.182,4927834,0.0,1,1
3.0,19.2,29917,0.0,0,0
4.3,151.696,175993,0.0,0,1
3.9,104.456,5094910,0.0,1,0
5.0,50.41,560796,0.0,1,1
4.2,21.403,2252699,0.0,0,1
4.5,59.725,462712,0.0,0,0
4.3,352.778,16767,0.0,1,0
3.7,6.2024,114093,0.0,0,0
3.0,6.13,4777,0.0,0,0
4.0,35.0,173209,0.0,1,1
4.5,35.0,553959,0.0,1,1
4.4,10.0,214910,0.0,0,1
3.94,29.0,102224,0.0,1,1
3.28,44.81,29769,0.0,1,1
4.5,54.489,42814,0.0,0,0
3.01,76.45,40808,0.0,1,1
5.6,19.958,12266594,0.0,1,1
4.9,106.308,7960547,0.0,0,1
4.8,26.301,55544,0.0,1,1
4.3,35.0,4321,0.0,1,1
4.0,33.058,5067656,0.0,1,1
4.3,16.058,254541,0.0,0,0
4.6,56.645,7664534,0.0,0,1
4.2,6.97,49986,0.0,0,0
3.21,18.376,12447,0.0,0,0
3.0,10.0,45263,0.0,1,0
3.6,6.4,387059,0.0,0,0
3.09,12.49,54863,0.0,1,1
3.9,46.276,60253,0.0,1,0
3.0,177.429,5061864,0.0,1,1
4.2,28.004,4438,0.0,1,1
4.3,10.0,27364,0.0,1,1
3.9,135.0,217531,0.0,0,0
4.4,184.232,3407,0.0,0,0
3.57,7.0,170035,0.0,1,1
3.4,72.3,120387,0.0,0,0
3.4,5.29,7772,0.0,1,1
4.6,35.155,608854,0.0,1,0
3.9,138.519,44930,0.0,0,0
4.3,112.27,7339991,0.0,0,1
5.2,10.0,158431,0.0,1,1
5.7,10.0,72131,0.0,1,0
4.5,60.846,77618,0.0,1,0
4.2,41.596,11439,0.0,0,0
5.2,209.376,2837466,0.0,1,0
4.3,75.977,7494113,0.0,0,1
4.5,124.989,71357,0.0,1,1
3.5,8.0737,21690,0.0,0,0
4.1,177.063,559899,0.0,1,1
4.4,30.014,133841,0.0,0,0
4.4,218.52,11688,0.0,0,0
4.2,20.986,13943,0.0,0,1
3.15,57.9,40325,0.0,1,1
3.93,6.24,18329,0.0,0,0
4.6,62.828,538090,0.0,1,0
4.9,10.0,28165,0.0,1,1
5.2,158.584,1562017,0.0,1,0
3.2,35.73,29271,0.0,1,1
3.9,41.628,386901,0.0,1,1
3.43,19.48,171319,0.0,1,1
3.1,6.0999,24226,0.0,0,0
4.2,126.55,7738150,0.0,0,0
3.37,7.84,78989,0.0,1,1
3.29,75.24,41431,0.0,1,1
3.1,6.9,5267,0.0,0,0
4.3,88.7,868206,1.0,0,0
3.4,10.0,16289,0.0,1,1
4.5,144.3,114137,0.0,0,0
3.04,109.64,44438,0.0,1,1
3.12,1.17,57507,0.0,0,1
3.3,7.08,4418,0.0,0,0
4.7,10.0,338181,0.0,1,0
3.7,8.3,18593,0.0,0,0
3.3,3.2959,21117,0.0,0,0
3.22,12.94,235064,0.0,1,1
3.0,112.808,5063124,0.0,1,1
4.0,27.061,581772,0.0,1,1
4.3,42.748,181278,0.0,0,0
4.8,163.233,881061,0.0,1,1
5.5,13.892,5055920,0.0,1,1
4.3,10.0,59991,0.0,0,0
4.8,11.364,1117836,0.0,1,1
4.4,10.0,146396,0.0,1,0
4.7,10.0,3062,0.0,1,0
4.1,10.0,257571,0.0,1,1
3.79,10.0,4709,0.0,1,1
3.3,134.1,19613,0.0,0,0
4.3,4.61,7295323,1.0,0,0
3.0,55.44,180063,0.0,1,1
4.3,10.0,981209,0.0,0,0
3.2,3.833,8644,0.0,0,0
4.2,103.664,45313,0.0,0,0
4.2,10.0,15752,0.0,1,1
4.9,10.0,156751,0.0,0,0
5.0,10.0,235643,0.0,1,0
3.1,44.1,127521,0.0,0,0
4.5,238.44,9458,0.0,0,0
4.0,10.0,8028,0.0,1,0
3.04,31.3,80023,0.0,0,1
4.2,10.0,13410,0.0,0,0
5.0,101.655,8186588,0.0,0,1
4.6,152.257,442133,0.0,1,0
4.3,10.0,3716,0.0,1,1
3.6,10.0,13992,0.0,1,1
4.6,88.874,2177118,0.0,0,0
3.04,1.84,56342,0.0,0,1
4.2,31.78,8922,0.0,1,0
4.6,13.144,15670,0.0,1,0
3.3,7.5,4667,0.0,0,0
3.1,81.9,24526,0.0,0,0
4.8,160.601,93969,0.0,0,0
4.3,155.06,21973,0.0,1,0
4.4,43.543,20813,0.0,1,1
3.7,68.0,20419,0.0,1,1
4.1,7.6,17887,0.0,0,0
4.4,62.155,36530,0.0,1,1
4.1,335.915,60128,0.0,1,0
5.0,101.99,1037953,0.0,1,1
4.3,151.808,28929,0.0,0,0
4.8,244.07,2312932,0.0,1,0
3.54,10.0,9362,0.0,0,0
4.5,420.762,16223,0.0,1,0
4.2,179.163,35828,0.0,0,1
4.9,46.386,357982,0.0,0,1
4.4,181.077,7947051,0.0,0,0
3.3,10.0,119102,0.0,0,0
3.6,64.9,96250,0.0,1,0
4.1,116.259,2019462,0.0,0,0
4.0,23.004,110847,0.0,1,1
4.1,212.608,7496,0.0,1,0
5.7,10.0,547037,0.0,1,0
3.2,10.0,3262256,0.0,0,0
4.3,10.0,13235,0.0,0,1
4.2,93.8,152973,1.0,1,0
4.8,10.0,663601,0.0,1,1
3.8,42.31,7348,0.0,1,1
4.3,57.776,177948,0.0,1,0
5.0,10.0,918718,0.0,1,1
3.3,124.3,59579,0.0,0,0
4.8,37.61,848221,0.0,1,0
4.5,41.89,10388,0.0,1,0
3.43,1.65,124904,0.0,0,1
4.2,35.961,27089,0.0,1,1
4.9,37.258,1478924,0.0,1,0
3.6,158.573,5054622,0.0,1,1
4.6,10.0,20193,0.0,1,1
3.2,50.9,17290,0.0,1,0
4.4,52.864,176058,0.0,1,0
4.6,102.162,1436621,0.0,0,1
4.1,10.0,1545823,0.0,0,0
4.2,64.828,105455,0.0,1,0
4.4,47.204,6373,0.0,1,0
4.5,116.255,7164402,0.0,0,1
3.1,10.17,18947265,0.0,0,0
3.39,71.99,29620,0.0,1,1
3.5,10.0,499021,0.0,0,0
4.4,10.282,10387,0.0,0,0
3.3,7.8369,16163,0.0,0,0
3.3,10.0,940225,0.0,1,1
4.4,59.458,438503,0.0,1,0
4.6,68.734,1269418,0.0,1,1
3.09,37.0,54635,0.0,1,1
4.9,35.646,6254673,0.0,1,1
3.3,52.4,55276,0.0,1,0
4.7,48.53,5178186,0.0,1,1
4.5,34.259,134191,0.0,1,1
4.3,55.704,133207,0.0,1,1
4.5,201.552,42297,0.0,1,1
4.5,31.178,104894,0.0,1,1
3.3,179.612,1204448,0.0,1,1
4.5,35.0,5187757,0.0,1,1
4.3,149.262,189735,0.0,1,0
3.4,35.0,36521,0.0,1,0
4.6,39.939,7101893,0.0,1,1
3.1,5.9,18947325,0.0,0,0
3.6,32.814,5072720,0.0,1,1
3.22,29.04,60013,0.0,1,1
4.6,41.197,28806,0.0,0,0
4.2,95.314,95320,0.0,0,0
4.0,378.388,10400,0.0,1,0
5.4,34.723,1627923,0.0,1,1
5.1,10.0,64389,0.0,1,1
3.3,126.0,275413,0.0,0,0
3.6,35.0,7952,0.0,1,1
3.28,21.05,29206,0.0,1,1
3.44,13.48,172045,0.0,0,0
4.2,35.0,23778,0.0,1,1
4.2,12.07,1060421,0.0,0,0
4.6,219.72,11036,0.0,0,0
4.2,63.689,5817205,0.0,0,0
4.4,10.0,136967,0.0,1,1
3.31,19.07,256252,0.0,1,1
4.6,328.539,120577,0.0,1,0
4.3,146.047,10795,0.0,0,0
4.1,5.181,3073448,0.0,1,1
4.2,21.598,107234,0.0,1,1
3.59,10.55,247075,0.0,0,0
3.1,113.4,14557,0.0,0,0
5.3,15.036,1553060,0.0,1,1
3.8,9.111,2215929,0.0,1,1
3.5,11.0,471311,0.0,0,0
5.1,22.67,11337527,0.0,1,1
3.12,12.523,10215,0.0,0,0
3.2,2.19,13237,0.0,0,1
3.5,9.688,11744,0.0,1,1
3.7,8.924,37779,0.0,0,0
5.2,125.034,11292495,0.0,0,0
6.0,77.0,8912234,0.0,0,0
4.7,46.707,7240,0.0,1,0
4.1,129.02,7959387,0.0,0,1
4.1,245.737,50034,0.0,1,0
4.1,24.602,3618,0.0,0,1
4.1,34.343,32946,0.0,1,0
4.6,71.358,54470,0.0,1,1
3.1,31.7,71316,0.0,0,0
3.2,82.0,20402,0.0,1,1
4.5,166.578,12884,0.0,0,0
4.5,10.544,16199,0.0,1,0
3.1,6.68,4359,0.0,0,0
4.5,208.604,141562,0.0,1,0
4.6,144.94,5298394,0.0,1,1
4.2,10.0,23558,0.0,0,0
3.3,2.3,5081,0.0,1,1
4.0,107.4,97747,0.0,0,0
3.9,40.457,217842,0.0,1,1
4.6,10.0,251676,0.0,1,1
3.5,6.9,29722,0.0,1,0
4.9,10.0,117252,0.0,1,0
3.2,110.519,275289,0.0,0,0
3.49,31.0,285338,0.0,1,1
3.31,13.63,33098,0.0,1,1
4.34,3.33,63741,1.0,0,1
3.26,118.26,30381,0.0,1,1
4.6,28.951,9547,0.0,1,1
3.5,111.2,97160,0.0,0,1
4.4,189.317,45365,0.0,0,0
4.7,46.522,192628,0.0,1,1
4.2,88.0,1410545,0.0,1,1
4.8,133.113,2120044,0.0,1,0
4.1,112.505,1141100,0.0,1,1
5.0,46.106,5203494,0.0,1,1
3.4,0.0,97661,0.0,0,0
4.2,40.156,656420,0.0,1,1
4.4,10.0,96357,0.0,1,1
3.17,21.81,43779,0.0,1,1
4.5,57.984,4304,0.0,1,0
4.1,41.511,70009,0.0,0,0
3.1,5.0,3555,0.0,0,0
3.2,38.4,42819,0.0,1,1
4.3,110.899,8048334,0.0,0,1
4.5,142.138,661848,0.0,1,1
5.0,77.081,107976,0.0,0,0
3.0,41.6,106188,0.0,0,0
4.1,103.89,8375364,0.0,0,1
3.21,20.05,61363,0.0,1,1
4.4,163.681,14710,0.0,0,0
4.8,61.747,4696884,0.0,1,1
4.5,101.891,4596418,0.0,1,1
5.0,10.0,602018,0.0,0,0
3.2,8.702,3642,0.0,0,0
4.1,60.58,231762,0.0,1,0
4.2,50.937,8382,0.0,1,0
4.4,48.111,382202,0.0,0,1
4.2,11.669,178148,0.0,1,1
4.7,49.404,140481,0.0,1,0
4.3,188.275,45870,0.0,1,0
3.2,6.2665,17263,0.0,0,0
4.6,10.0,9003,0.0,1,1
3.31,20.5,54314,0.0,1,1
4.0,56.108,5215776,0.0,1,1
4.4,70.433,367180,0.0,0,0
4.4,10.0,6168164,0.0,0,0
3.0,214.347,5046408,0.0,1,1
3.39,21.0,207351,0.0,1,1
3.5,37.188,4655265,0.0,1,1
3.0,35.0,8274,0.0,1,1
4.5,53.481,371807,0.0,1,0
4.1,61.843,2737401,0.0,1,0
4.0,10.0,2210808,0.0,0,1
3.77,117.0,314149,0.0,0,0
3.4,126.3,49909,0.0,0,0
3.08,1.82,11282,0.0,0,1
3.0,6.7151,38742,0.0,0,0
4.4,208.116,26956,0.0,0,0
4.7,94.56,189136,0.0,0,1
4.6,10.0,30083,0.0,1,1
3.4,40.178,4998068,0.0,1,1
3.3,0.0,1306599,0.0,0,0
4.2,42.142,52309,0.0,1,0
3.2,40.258,4161752,0.0,1,1
4.4,18.145,14520108,0.0,1,1
3.42,142.73,33946,0.0,1,1
4.3,35.0,350064,0.0,1,1
4.1,116.034,7776037,0.0,0,1
4.3,116.631,7114358,0.0,0,1
4.0,13.44,86820,0.0,0,1
3.5,10.0,13986,0.0,1,1
3.8,31.55,4348794,0.0,1,1
4.2,72.925,149754,0.0,1,0
3.3,7.0612,58947,0.0,0,0
4.2,140.291,135308,0.0,0,0
3.19,16.16,44193,0.0,1,0
5.3,10.0,24983,0.0,1,0
4.2,165.864,2296,0.0,0,0
4.0,42.862,139779,0.0,1,0
4.8,53.247,262637,0.0,1,0
4.9,10.0,1003728,0.0,1,0
3.1,107.1,39067,0.0,0,0
4.1,132.398,9731,0.0,0,1
3.65,14.116,5072039,0.0,1,1
3.5,4.9207,89160,0.0,0,0
4.4,116.342,7482777,0.0,0,1
3.11,21.83,45599,0.0,1,1
4.4,10.0,78822,0.0,0,0
4.5,10.0,130301,0.0,1,1
4.3,42.307,6347965,0.0,1,1
4.5,65.859,5817205,0.0,0,0
3.5,31.22,70342,0.0,0,1
3.3,38.4,6776277,0.0,0,0
3.33,2.95,64142,0.0,0,0
3.01,4.86,18952055,0.0,0,0
3.4,12.57,34231,0.0,0,0
4.4,10.0,7624,0.0,0,0
4.8,10.0,17053,0.0,1,0
3.43,43.68,251088,0.0,1,1
3.2,0.0,7185,0.0,1,0
4.7,13.018,179042,0.0,1,1
4.3,12.389,1378637,0.0,0,0
3.5,36.58,55674,0.0,1,1
3.5,82.4,6844506,0.0,0,0
3.33,5.12,80754,0.0,1,1
4.3,55.481,200169,0.0,1,0
4.4,23.65,7122753,0.0,1,1
4.06,36.55,246393,0.0,1,1
3.41,10.0,139245,0.0,1,0
4.1,106.6,64119,0.0,0,0
4.4,10.0,687493,0.0,1,1
4.2,46.77,78663,0.0,1,0
3.0,92.1,16149,0.0,0,0
3.6,103.2,139779,0.0,1,0
3.29,6.55,44163,0.0,1,1
4.4,93.94,68563,0.0,1,0
3.4,10.0,4998697,0.0,1,0
4.8,142.52,110149,0.0,1,0
4.5,111.276,146401,0.0,1,1
3.3,6.1,32537,0.0,0,0
3.3,3.304,47413,0.0,0,1
4.5,233.758,5052431,0.0,1,0
4.6,86.4,914535,0.0,0,0
5.1,17.351,11808300,0.0,1,1
4.3,82.916,66623,0.0,1,0
4.3,31.943,9036,0.0,1,0
3.5,4.6,6780902,0.0,0,0
4.0,426.838,58185,0.0,1,0
4.1,37.929,7027898,0.0,0,1
3.8,39.912,799226,0.0,1,1
4.2,50.82,8426435,0.0,0,1
3.51,82.0,45902,0.0,1,0
4.1,36.3,587313,0.0,1,1
4.7,68.978,115074,0.0,0,1
4.2,10.0,54093,0.0,0,0
3.1,2.984,16412,0.0,1,1
3.3,4.88,284017,0.0,0,0
4.4,27.795,992528,0.0,0,1
4.4,10.192,274418,0.0,1,1
4.3,10.0,126976,0.0,1,0
4.7,68.507,939897,0.0,1,0
3.9,155.454,3715813,0.0,1,0
4.4,35.0,19871,0.0,0,0
4.3,35.0,5432,0.0,1,1
4.9,15.683,14941,0.0,0,0
3.16,39.17,31180,0.0,1,1
4.4,10.0,135672,0.0,0,0
4.4,31.257,2334554,0.0,1,1
4.3,110.965,474779,0.0,1,0
3.0,33.57,35407,0.0,0,1
3.15,22.56,55359,0.0,1,1
4.1,39.275,4954,0.0,1,1
3.8,30.93,5002762,0.0,1,1
4.2,10.0,102930,0.0,1,1
4.4,149.099,4132074,0.0,1,1
