event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs,is_ocean,is_steep_slope
11896971,2024-10-24 17:39:27.412,-21.7259,-67.2722,4.8,184.712,13025,0.0,0,0
11896960,2024-10-24 16:42:41.858,-10.1334,160.9825,4.5,10.0,372387,0.0,1,1
11896948,2024-10-24 15:59:30.626,24.1894,122.4765,4.2,73.179,2933448,0.0,1,0
11896933,2024-10-24 15:18:53.539,52.6023,-171.9972,4.4,114.422,744123,0.0,1,0
11896877,2024-10-24 11:45:35.933,-28.715,-71.7957,4.9,13.651,6978414,0.0,1,1
11904078,2024-10-24 11:16:19.046,37.6962,142.1041,4.4,38.346,3453,0.0,1,0
11896813,2024-10-24 07:14:29.472,52.2028,-170.4575,5.0,35.0,445560,0.0,1,1
11896773,2024-10-24 04:23:12.936,-36.1603,-70.6887,4.4,10.0,1907685,0.0,0,1
11896740,2024-10-24 02:20:24.789,-36.2719,-71.6125,4.3,91.963,1851811,0.0,0,0
11896743,2024-10-24 02:09:54.334,-27.3141,-69.4361,4.4,109.725,72495,0.0,0,1
11896748,2024-10-24 01:52:52.605,-15.5195,-177.7653,4.3,428.383,12551,0.0,1,0
11904009,2024-10-24 00:47:34.606,-30.2002,-177.9396,4.4,97.064,390563,0.0,1,1
11896694,2024-10-23 22:49:34.926,41.2931,78.5425,4.0,10.0,276119,0.0,0,0
11896832,2024-10-23 22:39:55.853,54.1047,-165.9756,3.0,9.487,5047966,0.0,0,0
11896692,2024-10-23 22:36:01.270,-24.3213,-67.1797,4.4,184.803,10650,0.0,0,0
11896671,2024-10-23 21:30:14.589,-27.854,-176.5948,5.1,35.0,280007,0.0,1,1
11896635,2024-10-23 19:03:05.990,18.9605,-64.955667,3.33,49.78,55796,0.0,1,1
11902104,2024-10-23 18:19:50.019,25.3686,142.7449,4.6,10.0,115570,0.0,1,0
11896585,2024-10-23 17:09:20.178,59.8977,-153.0816,3.0,123.8,19666,0.0,0,0
11896545,2024-10-23 14:33:26.620,18.9306,-68.5238,3.52,80.0,222470,0.0,1,1
11896604,2024-10-23 14:28:46.827,52.3093,-176.5047,3.0,198.172,754582,0.0,1,1
11896487,2024-10-23 09:37:13.063,-19.0867,-69.3373,4.4,116.759,8045281,0.0,0,1
11896425,2024-10-23 04:51:17.660,17.9358,-67.0863,3.29,6.0,54324,0.0,1,1
11896340,2024-10-23 00:13:03.319,-21.7124,-68.597,4.4,136.849,21596,0.0,0,0
11896308,2024-10-22 22:18:02.965,16.691,-99.2158,4.9,43.832,174233,0.0,0,1
11896313,2024-10-22 22:02:10.213,22.0209,121.4705,4.5,10.0,54130,0.0,1,1
11901875,2024-10-22 19:38:18.678,-24.2017,-67.0267,4.4,187.296,15438,0.0,0,0
11901851,2024-10-22 18:14:17.547,5.6923,126.344,4.5,10.0,44907,0.0,1,0
11896591,2024-10-22 16:12:13.366,27.8438,-111.3619,4.3,10.0,39785,0.0,1,0
11896186,2024-10-22 12:08:32.720,-2.9805,147.4269,5.1,10.0,74269,0.0,1,0
11896104,2024-10-22 04:07:15.030,18.9225,-64.912667,3.42,39.41,38164,0.0,1,1
11896060,2024-10-22 01:12:37.434,36.172,141.2847,4.5,35.0,9593,0.0,1,0
11896050,2024-10-22 00:55:10.585,1.1182,-79.3631,3.2,10.0,1061438,0.0,1,0
11896043,2024-10-22 00:24:20.266,59.2959,-137.2962,3.0,10.274,546501,0.0,0,0
11903778,2024-10-21 22:35:36.872,50.4095,-173.3564,3.8,10.0,708915,0.0,1,0
11901565,2024-10-21 18:07:24.537,50.544,178.4057,4.0,10.0,13821,0.0,1,1
11895881,2024-10-21 14:11:32.872,42.7601,143.6798,4.6,118.661,691042,0.0,0,0
11901392,2024-10-21 11:59:14.461,54.1641,159.4316,4.3,122.317,500039,0.0,0,0
11895809,2024-10-21 07:51:05.028,61.8566,-149.9848,3.0,23.0,17995,0.0,0,0
11895795,2024-10-21 05:35:49.196,52.6667,172.4989,5.0,43.229,1349422,0.0,1,1
11896040,2024-10-21 03:55:06.872,27.8486,140.1928,4.2,342.963,110032,0.0,1,0
11895793,2024-10-21 03:04:16.669,52.7916,-166.7358,4.1,35.0,5049475,0.0,1,1
11895743,2024-10-21 00:32:11.130,33.060167,-117.972833,3.56,5.85,68259,0.0,1,0
11903728,2024-10-21 00:10:26.991,78.3863,6.5664,4.5,10.0,94545,0.0,1,0
11903719,2024-10-21 00:06:39.589,-5.2397,152.6559,4.6,41.582,51279,0.0,1,1
11902532,2024-10-20 23:27:24.347,-28.522,136.0341,4.3,10.0,20785,0.0,0,0
11895724,2024-10-20 23:11:58.080,33.046667,-117.980833,3.16,5.85,36391,0.0,1,0
11895722,2024-10-20 22:59:40.692,-30.8915,-68.7295,5.7,107.059,7608856,0.0,0,0
11902522,2024-10-20 22:57:13.188,29.8315,92.454,4.1,10.0,2265822,0.0,0,0
11895701,2024-10-20 21:34:38.225,52.0046,158.9627,4.4,52.195,1696088,0.0,1,1
11901401,2024-10-20 20:43:02.243,13.498,-90.8056,4.3,63.721,36423,0.0,1,1
11895688,2024-10-20 20:39:33.285,63.2835,-151.0882,3.0,4.5,16735,0.0,0,0
11895666,2024-10-20 18:43:06.002,55.4905,-163.9465,4.0,204.995,21999,0.0,1,0
11895411,2024-10-20 18:05:25.762,-4.1673,152.7611,4.5,72.575,207731,0.0,0,1
11895404,2024-10-20 17:44:49.716,39.3464,73.5829,4.6,10.0,30239,0.0,0,1
11901383,2024-10-20 17:34:10.617,-5.0607,152.8101,4.4,40.228,25317,0.0,1,1
11901393,2024-10-20 16:20:41.025,-9.3889,161.4662,4.5,10.0,129266,0.0,1,1
11901388,2024-10-20 15:21:55.016,51.1509,-170.2602,4.0,35.0,6285,0.0,1,1
11895364,2024-10-20 15:07:45.888,66.3225,-157.5984,3.2,16.6,108497,0.0,0,0
11895315,2024-10-20 10:21:29.830,19.185667,-155.493833,3.26,30.74,197716,0.0,0,1
11895305,2024-10-20 09:03:08.140,18.0065,-65.374167,3.36,7.01,474513,0.0,1,0
11901288,2024-10-20 08:24:28.031,35.1566,140.5191,4.4,38.008,5817205,0.0,1,1
11895289,2024-10-20 08:02:37.802,-29.1675,-71.0128,4.7,68.255,7116572,0.0,0,0
11895239,2024-10-20 03:49:15.882,-19.6549,-69.1223,4.1,112.469,8035799,0.0,0,1
11895198,2024-10-20 01:23:48.890,17.959833,-66.901333,3.04,11.38,52903,0.0,0,1
11902514,2024-10-19 23:40:13.839,-16.1262,167.8555,4.1,175.655,97574,0.0,1,0
11895177,2024-10-19 23:37:48.826,42.9381,145.0497,4.6,109.239,32871,0.0,1,1
11902509,2024-10-19 23:02:34.502,-30.061,-177.006,4.5,10.0,116911,0.0,1,1
11895424,2024-10-19 22:26:15.835,-26.3158,-68.8537,4.6,106.629,188897,0.0,0,0
11895169,2024-10-19 22:23:04.403,63.0865,-150.3313,3.2,101.7,29049,0.0,0,0
11895170,2024-10-19 22:21:47.610,18.2713,-67.6003,3.59,132.0,43185,0.0,1,1
11895427,2024-10-19 21:54:31.313,58.3393,-155.1642,3.5,235.5,162681,0.0,0,0
11895454,2024-10-19 15:03:46.773,60.6297,-147.7811,3.2,16.7,58501,0.0,1,0
11901175,2024-10-19 13:38:02.997,38.7938,72.0148,4.6,10.0,28248,0.0,0,0
11895172,2024-10-19 12:56:55.190,43.8862,-129.3357,3.8,10.0,44869,0.0,1,0
11901089,2024-10-19 11:13:14.083,52.9277,160.1777,4.1,46.181,505346,0.0,1,1
11901081,2024-10-19 10:56:44.671,-28.4576,-176.5716,4.2,10.0,68170,0.0,1,1
11900993,2024-10-19 03:31:50.807,52.0731,157.5026,4.3,130.692,111452,0.0,0,0
11895537,2024-10-18 22:56:21.418,42.992,142.2655,4.2,118.892,46981,0.0,0,0
11895541,2024-10-18 22:35:56.599,-28.6,-71.3943,3.7,36.647,6711294,0.0,1,1
11897301,2024-10-18 20:40:49.406,-28.1005,-70.793,4.3,47.462,169371,0.0,0,1
11895559,2024-10-18 19:59:41.304,54.9229,-163.6186,4.4,95.052,515093,0.0,0,0
11895135,2024-10-18 16:37:28.300,19.543667,-65.430833,3.37,64.07,52108,0.0,1,1
11895123,2024-10-18 14:49:59.476,25.4932,141.0794,4.5,146.065,181080,0.0,1,0
11901521,2024-10-18 13:59:54.473,52.0872,-173.7656,3.7,19.918,759273,0.0,0,1
11895098,2024-10-18 11:45:24.483,60.0732,-141.0845,3.0,9.7,768770,0.0,0,1
11895087,2024-10-18 09:42:44.659,56.7821,-156.3988,3.3,7.7,150267,0.0,1,0
11895090,2024-10-18 09:19:02.700,17.964667,-65.3775,3.21,8.86,68243,0.0,1,1
11895085,2024-10-18 09:18:22.971,25.22,142.799,5.4,10.0,523426,0.0,1,0
11902567,2024-10-18 07:32:51.792,13.1544,143.9187,4.3,143.831,614930,0.0,1,0
11895075,2024-10-18 07:17:17.481,12.1315,-89.1156,4.5,10.0,18363,0.0,1,1
11902572,2024-10-18 07:03:17.213,38.4156,142.1667,4.3,64.697,8954,0.0,1,0
11895071,2024-10-18 05:50:19.107,47.5451,-129.0179,3.1,10.0,42630,0.0,1,0
11901046,2024-10-18 05:09:15.349,10.2375,-85.9504,4.3,31.131,14006,0.0,1,1
11895054,2024-10-18 04:38:07.288,40.2403,142.2895,5.2,60.402,472977,0.0,1,0
11895021,2024-10-18 00:58:27.567,43.6671,-125.7349,5.0,4.37,533709,0.0,1,1
11895705,2024-10-17 22:56:28.106,-3.2106,139.7529,4.4,46.637,6059,0.0,0,0
11894966,2024-10-17 18:17:35.005,-6.6173,72.6629,4.7,10.0,1475172,0.0,1,0
11894952,2024-10-17 17:02:46.507,51.9311,-173.6479,3.7,9.818,787194,0.0,1,1
11894905,2024-10-17 16:37:14.354,56.6363,-154.4724,3.1,47.5,147916,0.0,1,0
11894903,2024-10-17 14:50:32.744,19.7131,-75.9796,4.6,17.589,1645560,0.0,1,1
11894900,2024-10-17 14:25:47.794,54.6195,-156.9448,3.4,30.3,3492,0.0,1,1
11900837,2024-10-17 14:23:47.377,-15.4168,167.5797,4.1,157.761,406709,0.0,1,1
11900835,2024-10-17 14:12:13.718,33.4567,142.1286,4.4,32.528,9677,0.0,1,1
11894877,2024-10-17 13:14:18.003,-0.6616,-79.7068,3.6,58.679,1060859,0.0,0,0
11894840,2024-10-17 11:44:26.048,31.617,-104.004,3.5,8.0096,10468,0.0,0,0
11902604,2024-10-17 11:14:50.649,14.8212,-92.7782,4.2,63.24,27756,0.0,1,0
11894814,2024-10-17 10:36:43.716,61.445,-150.7156,3.1,42.3,25618,0.0,0,0
11894818,2024-10-17 10:33:46.355,-27.954,-176.5401,5.0,54.576,171588,0.0,1,1
11894811,2024-10-17 09:58:04.340,5.9769,125.9122,4.6,147.032,147659,0.0,1,1
11901700,2024-10-17 09:20:23.367,52.4653,-168.7245,3.7,46.02,5045718,0.0,1,1
11902569,2024-10-17 09:10:07.969,9.0536,40.0971,4.5,10.0,1124016,0.0,0,0
11894764,2024-10-17 04:31:25.602,-16.9242,-69.9946,4.2,184.339,28061,0.0,0,0
11894734,2024-10-17 03:18:52.410,18.316667,-68.131,3.01,5.21,34721,0.0,1,0
11894728,2024-10-17 03:14:35.847,61.2645,-156.5657,3.0,81.0,1839,0.0,0,0
11894725,2024-10-17 02:40:17.690,17.9721,-65.3771,3.64,10.0,938550,0.0,1,1
11894713,2024-10-17 02:18:34.507,-14.0295,167.9405,5.0,10.0,760057,0.0,1,0
11902486,2024-10-17 00:54:26.070,15.7444,-98.4332,4.2,10.0,15899,0.0,1,1
11894692,2024-10-17 00:47:21.870,62.6643,-149.8626,3.1,4.7,37574,0.0,0,0
11894664,2024-10-16 22:23:02.514,41.1386,78.5139,5.2,10.0,2423667,0.0,0,0
11894655,2024-10-16 21:52:04.060,20.036333,-155.518833,3.3,12.08,174627,0.0,0,1
11894727,2024-10-16 20:48:58.645,55.1148,-159.4059,3.7,11.704,45294,0.0,1,0
11894644,2024-10-16 20:11:28.237,9.148,40.1287,4.6,10.0,2806186,0.0,0,0
11900353,2024-10-16 19:46:51.253,16.5337,-98.2312,4.3,29.491,79749,0.0,0,0
11894621,2024-10-16 18:59:39.232,-27.8499,-176.4086,5.0,10.0,173776,0.0,1,1
11895871,2024-10-16 14:29:36.482,10.5508,-85.0775,4.3,65.437,888645,0.0,0,0
11894563,2024-10-16 13:58:21.064,24.0195,121.6565,4.8,35.0,12530074,0.0,1,1
11894577,2024-10-16 11:10:20.761,51.9485,-173.6054,3.5,2.332,785874,0.0,1,1
11894497,2024-10-16 09:40:00.216,52.6775,-163.4802,5.3,10.0,80824,1.0,1,0
11894494,2024-10-16 08:53:21.431,35.9826,139.9501,4.6,81.155,5817205,0.0,0,0
11894484,2024-10-16 08:06:54.526,60.3442,-151.3044,3.2,33.7,60619,0.0,0,0
11894471,2024-10-16 07:17:55.456,63.5086,-148.971,3.0,0.0,217639,0.0,0,0
11902757,2024-10-16 06:28:39.740,-16.5175,167.813,4.5,223.162,277631,0.0,0,1
11894468,2024-10-16 05:58:03.169,-3.7226,151.955,4.8,10.0,936584,0.0,1,1
11894371,2024-10-15 23:48:27.774,55.1278,-159.4158,3.5,10.0,34451,0.0,1,0
11894361,2024-10-15 22:38:46.418,-29.4165,-177.1631,5.0,64.219,1101693,0.0,1,1
11894320,2024-10-15 19:34:29.167,-27.4948,-69.5415,4.3,112.558,365622,0.0,0,1
11894318,2024-10-15 18:49:07.126,24.3396,125.5749,4.5,37.973,21074,0.0,1,0
11902330,2024-10-15 16:13:16.877,52.7755,-167.014,4.0,39.234,5044998,0.0,1,1
11902315,2024-10-15 15:53:12.024,-10.645,-77.7796,4.6,91.607,86354,0.0,0,1
11901456,2024-10-15 14:12:07.422,54.2949,-160.7416,3.2,35.0,6163,0.0,1,1
11893947,2024-10-15 13:46:46.910,19.272333,-67.385167,3.25,11.03,54242,0.0,1,1
11893975,2024-10-15 10:43:13.875,61.3039,-150.0256,3.0,40.0,35402,0.0,0,0
11893986,2024-10-15 09:32:16.594,16.1965,-98.2687,4.5,10.0,131403,0.0,1,1
11902333,2024-10-15 09:01:40.391,33.1723,-5.142,4.5,10.0,219509,0.0,0,0
11894029,2024-10-15 04:15:08.663,60.6022,-146.9096,3.1,19.9,164700,0.0,1,0
11894034,2024-10-15 03:12:58.290,17.913167,-64.7855,3.2,17.25,39933,0.0,1,1
11894041,2024-10-15 02:11:31.410,52.0191,-169.3048,3.2,35.0,9038,0.0,1,1
11894058,2024-10-15 00:10:49.978,10.3705,-86.3117,4.7,10.0,116357,0.0,1,1
11894070,2024-10-14 23:15:24.433,63.7864,-149.5803,3.0,4.7,65485,0.0,0,0
11901003,2024-10-14 21:37:30.750,-21.1206,-68.9962,4.2,115.386,7975949,0.0,0,1
11894082,2024-10-14 21:30:19.810,-3.2523,139.1898,4.5,10.0,3368,0.0,0,0
11900999,2024-10-14 21:23:56.863,-4.9323,152.751,4.4,49.728,20536,0.0,1,1
11894116,2024-10-14 18:50:29.628,39.8416,78.6477,4.4,10.0,56907,0.0,0,0
11900145,2024-10-14 16:47:47.648,27.3416,86.7989,4.0,10.0,86477,0.0,0,1
11894135,2024-10-14 16:24:28.517,19.2386,-70.2773,4.3,25.238,1489098,0.0,0,0
11900118,2024-10-14 15:52:02.322,52.6265,161.2256,4.4,10.0,193299,0.0,1,1
11894168,2024-10-14 13:17:15.039,24.1213,121.8502,4.3,33.588,9818332,0.0,1,1
11894170,2024-10-14 13:08:12.282,13.738,-89.0315,4.4,187.105,45375,0.0,0,0
11893901,2024-10-14 11:52:53.788,30.0511,131.0517,4.9,41.471,47417,0.0,1,1
11893896,2024-10-14 10:45:58.120,35.4882,140.0015,4.8,75.334,5817205,0.0,1,0
11893893,2024-10-14 09:18:52.188,28.7984,-112.8734,4.2,10.0,93042,0.0,1,0
11893874,2024-10-14 07:40:09.894,-17.7479,-179.9459,4.9,614.52,27625459,0.0,1,1
11893871,2024-10-14 06:09:16.497,53.093,-164.5255,3.2,31.642,10888,0.0,1,1
11893851,2024-10-14 05:59:40.540,31.366501,-117.290169,3.21,9.56,4668,0.0,1,0
11893835,2024-10-14 04:15:45.766,55.8922,-152.0783,3.0,11.1,5277,0.0,1,1
11893830,2024-10-14 03:21:51.021,-20.2094,-69.3292,4.6,101.556,8587413,0.0,0,1
11899879,2024-10-14 02:26:38.441,33.0584,139.7676,4.4,130.035,22005,0.0,1,0
11893809,2024-10-14 02:18:23.470,19.270333,-155.415167,3.2,30.41,137309,0.0,0,1
11893784,2024-10-13 22:05:36.349,10.4931,-86.1153,4.3,18.809,57384,0.0,1,1
11893767,2024-10-13 20:45:54.813,60.0498,-152.9435,3.0,110.6,33574,0.0,0,0
11893765,2024-10-13 20:34:41.833,68.9819,-145.5674,3.4,11.8,17016,0.0,0,0
11894214,2024-10-13 20:15:46.171,31.4165,-115.3927,3.0,10.0,6476,0.0,0,0
11893753,2024-10-13 20:02:48.382,52.4562,-173.2338,3.2,132.346,751318,0.0,1,0
11894415,2024-10-13 18:11:57.491,52.844,-169.8719,3.4,10.509,5051022,0.0,0,0
11893718,2024-10-13 17:04:18.610,51.9749,178.108,3.9,144.633,28550,0.0,1,1
11899621,2024-10-13 13:25:48.071,53.3427,-164.6431,3.6,35.0,17239,0.0,1,1
11893654,2024-10-13 11:36:32.028,23.9747,121.6102,5.1,22.54,6708786,0.0,0,1
11900303,2024-10-13 09:37:02.671,25.4053,142.7829,4.8,10.0,24454,0.0,1,0
11893594,2024-10-13 04:37:52.026,9.0816,39.9608,4.6,10.0,3855930,0.0,0,0
11893544,2024-10-13 01:29:39.585,38.4007,-116.1792,3.1,3.0,3070,0.0,0,0
11899168,2024-10-12 22:49:52.838,-31.6643,-70.1346,4.5,117.634,7097789,0.0,0,0
11893522,2024-10-12 22:23:42.370,69.4015,-144.7581,3.9,24.8,84988,0.0,0,0
11899105,2024-10-12 21:33:44.077,12.3204,144.1823,4.6,38.005,716293,0.0,1,1
11893512,2024-10-12 20:09:29.350,18.4523,-68.6593,3.7,122.0,216592,0.0,0,0
11893513,2024-10-12 18:50:30.570,35.93,140.0561,4.9,63.261,5817205,0.0,0,0
11893492,2024-10-12 17:43:44.516,10.4967,-86.1497,6.2,16.0,4779054,0.0,1,1
11893518,2024-10-12 17:28:28.070,28.3496,142.7271,4.5,10.0,29026,0.0,1,1
11900675,2024-10-12 17:03:53.235,12.9202,143.9824,3.7,100.829,1166073,0.0,1,0
11893477,2024-10-12 16:15:32.870,35.006333,-118.875833,3.13,13.61,141973,0.0,0,0
11893425,2024-10-12 07:57:27.142,56.9752,-154.7082,4.4,2.9,897956,1.0,1,0
11900563,2024-10-12 07:15:48.534,52.3211,174.4173,3.8,53.204,228370,0.0,1,1
11893414,2024-10-12 06:27:10.411,-0.1471,-78.9564,3.0,105.588,1061468,0.0,0,0
11893412,2024-10-12 06:01:23.100,19.056333,-66.217833,3.28,23.55,32277,0.0,1,1
11893392,2024-10-12 03:25:55.676,43.473,-126.917,3.4,10.0,62193,0.0,1,0
11899121,2024-10-12 03:01:27.312,-15.8046,167.7405,4.2,165.588,148317,0.0,1,1
11893372,2024-10-12 01:11:41.614,2.2643,98.0424,4.5,73.655,2829,0.0,0,0
11893359,2024-10-12 00:26:21.346,-1.6761,-78.071,3.4,169.652,1061805,0.0,0,0
11900689,2024-10-11 23:08:15.619,8.2113,127.0808,4.4,9.325,31910,0.0,1,1
11893329,2024-10-11 22:35:21.333,37.6125,140.7369,4.5,103.874,15916,0.0,0,0
11893307,2024-10-11 21:03:01.572,43.1245,-126.4071,3.6,10.0,46122,0.0,1,0
11893510,2024-10-11 20:40:33.805,10.5456,-86.151,4.5,54.073,88944,0.0,1,1
11893270,2024-10-11 19:17:33.460,62.7563,-148.9423,4.6,71.0,596279,0.0,0,0
11893219,2024-10-11 16:20:35.330,18.836,-64.339,3.14,17.29,71447,0.0,1,1
11893199,2024-10-11 14:55:15.724,-28.4262,-69.681,4.3,102.574,4486079,0.0,0,1
11893185,2024-10-11 14:38:27.905,68.4416,-161.4652,3.4,16.2,35123,0.0,0,0
11893172,2024-10-11 13:27:52.231,15.3045,-90.8712,4.2,4.782,102953,0.0,0,0
11893410,2024-10-11 12:52:08.707,23.6785,121.5023,4.7,9.633,2246812,0.0,0,1
11893154,2024-10-11 11:41:47.360,36.606333,-117.102167,3.4,2.73,53300,0.0,1,0
11893147,2024-10-11 10:57:07.610,60.287,-140.8576,3.2,5.3,160830,0.0,0,1
11893153,2024-10-11 10:24:00.400,18.9796,-67.7586,3.54,27.0,210520,0.0,1,1
11893103,2024-10-11 06:35:22.000,17.969667,-66.999167,3.13,7.87,54503,0.0,0,1
11893051,2024-10-11 01:38:08.294,5.28,125.9454,4.3,114.291,40447,0.0,1,0
11893041,2024-10-11 01:08:54.697,69.3429,-144.7737,3.4,5.0,17134,0.0,0,0
11893035,2024-10-11 00:16:02.539,5.8112,126.5377,4.9,101.61,262422,0.0,1,1
11893042,2024-10-11 00:15:50.021,24.2101,124.1738,4.7,15.023,2710919,0.0,1,0
11892987,2024-10-10 21:21:36.017,69.3306,-144.7891,3.1,10.0,10802,0.0,0,0
11899017,2024-10-10 18:47:34.759,23.8777,125.9065,4.1,10.0,3592,0.0,1,1
11892871,2024-10-10 14:20:15.813,38.7692,-97.0219,3.5,9.04,67925,0.0,0,0
11892862,2024-10-10 12:40:50.399,23.7522,121.5063,4.1,24.295,2436220,0.0,0,1
11900816,2024-10-10 10:36:56.084,-28.5136,-176.7073,4.6,46.258,68997,0.0,1,1
11892808,2024-10-10 07:53:12.724,43.3275,-126.8687,3.0,10.0,45473,0.0,1,0
11892791,2024-10-10 07:02:18.810,18.9105,-64.668,3.17,12.45,43906,0.0,1,1
11892766,2024-10-10 04:51:31.843,55.0131,-160.4477,4.6,55.321,919306,0.0,1,0
11892726,2024-10-10 02:33:02.967,42.211,143.3574,4.6,48.914,909254,0.0,1,0
11892686,2024-10-10 00:26:09.121,63.4392,-150.0271,4.3,3.9,325711,0.0,0,0
11892612,2024-10-09 21:37:20.753,51.738,176.5362,3.4,35.0,16849,0.0,1,1
11898799,2024-10-09 20:48:11.036,31.7671,131.207,4.2,65.177,4613,0.0,0,0
11892577,2024-10-09 20:19:11.975,59.0408,-138.0211,3.6,4.7,23750,0.0,0,0
11892552,2024-10-09 19:07:45.807,69.313,-144.7787,3.6,10.6,56661,0.0,0,0
11892512,2024-10-09 17:22:39.573,53.2163,159.748,4.5,69.123,3360090,0.0,0,1
11898923,2024-10-09 16:14:39.718,10.6304,-62.4886,4.4,110.916,60815,0.0,0,0
11892475,2024-10-09 15:10:39.265,50.1266,178.7417,3.9,35.0,8348,0.0,1,0
11892427,2024-10-09 11:44:02.296,44.264,-115.0431,3.28,10.0,38977,0.0,0,0
11892434,2024-10-09 11:19:41.598,37.5509,137.4286,4.6,10.0,228863,0.0,1,0
11892406,2024-10-09 09:20:21.979,13.815,-91.1308,4.3,70.561,81871,0.0,1,0
11892401,2024-10-09 08:38:07.050,19.008833,-66.9,3.27,25.89,53058,0.0,1,1
11892397,2024-10-09 08:20:05.999,60.0942,-153.0261,3.1,110.6,11417,0.0,0,0
11892371,2024-10-09 06:05:43.960,32.563667,-115.288167,3.2,22.7,36351,0.0,0,0
11892754,2024-10-09 05:58:11.767,14.6609,-92.3526,4.4,57.459,8329,0.0,0,0
11892348,2024-10-09 04:41:07.317,51.9756,-170.8328,5.0,35.0,257311,1.0,1,1
11892345,2024-10-09 03:43:37.330,17.893,-66.8668,3.4,21.0,973028,0.0,1,1
11892335,2024-10-09 03:21:18.320,18.521333,-67.524833,3.14,6.6,27778,0.0,1,0
11892329,2024-10-09 03:00:36.005,39.5971,-116.8868,3.0,0.0,2197,0.0,0,0
11892260,2024-10-08 22:48:04.738,45.4606,27.1472,4.4,10.0,188421,0.0,0,0
11892217,2024-10-08 20:25:43.837,10.3455,-86.3764,4.8,10.0,94180,0.0,1,1
11892193,2024-10-08 19:23:10.510,18.6055,-68.9868,3.2,129.0,210919,0.0,0,0
11898774,2024-10-08 18:42:13.867,6.7111,-73.0424,4.3,153.622,56670,0.0,0,1
11898768,2024-10-08 17:57:52.884,-4.909,152.9262,4.1,55.019,13354,0.0,1,1
11900615,2024-10-08 16:47:05.366,-15.7395,-176.6976,4.4,357.99,6122,0.0,1,0
11900455,2024-10-08 16:14:18.920,24.0126,121.6717,4.4,34.296,2570017,0.0,1,1
11892155,2024-10-08 13:44:31.642,67.5968,-168.9153,3.4,10.0,4761,0.0,1,0
11892110,2024-10-08 13:42:20.801,53.3032,-165.627,3.2,35.0,5041944,0.0,1,1
11892069,2024-10-08 10:25:51.314,61.2887,-152.2766,3.2,6.6,103204,0.0,0,1
11892072,2024-10-08 10:09:01.460,18.390667,-67.396833,3.42,13.81,406810,0.0,1,1
11892022,2024-10-08 05:50:08.747,63.9652,-149.5955,3.2,138.5,1417699,0.0,0,0
11900273,2024-10-08 00:04:37.573,51.0694,-176.1121,3.7,10.0,90103,0.0,1,1
11891877,2024-10-07 21:06:56.369,51.2292,-176.2132,4.4,43.988,748553,0.0,1,1
11891853,2024-10-07 20:20:26.287,7.4416,126.2046,4.9,10.0,387846,0.0,0,1
11898128,2024-10-07 20:12:06.484,1.3893,-79.7834,3.4,10.0,1061718,0.0,1,1
11898106,2024-10-07 18:20:00.591,9.1173,40.1096,4.2,10.0,427282,0.0,0,0
11891748,2024-10-07 12:21:29.793,10.7834,-62.8936,5.0,103.549,380109,0.0,1,0
11898044,2024-10-07 12:17:16.626,15.2765,146.2444,4.5,53.881,65529,0.0,1,1
11891729,2024-10-07 10:21:41.900,18.987667,-67.2045,3.06,15.21,58148,0.0,1,1
11891702,2024-10-07 07:00:38.360,18.660167,-65.259,3.38,77.37,61185,0.0,1,1
11891701,2024-10-07 06:54:30.555,45.228,-112.4741,4.1,15.206,225250,0.0,0,0
11891697,2024-10-07 06:30:11.600,18.233833,-68.4495,3.36,56.74,24948,0.0,1,0
11891687,2024-10-07 05:49:30.168,69.329,-144.6508,3.3,0.0,30658,0.0,0,0
11891696,2024-10-07 05:01:56.095,25.3194,142.6784,4.9,10.0,66932,0.0,1,1
11891925,2024-10-07 04:38:15.399,12.3811,-86.7476,4.4,181.001,34363,0.0,0,0
11897937,2024-10-07 04:04:43.406,-3.3059,146.2114,4.5,10.0,8894,0.0,1,0
11891799,2024-10-07 03:45:48.532,51.9405,176.2796,3.5,126.151,10563,0.0,1,1
11891896,2024-10-07 02:24:16.449,-3.7282,151.4222,4.5,10.0,97684,0.0,1,0
11897910,2024-10-07 01:36:59.504,-28.4464,-176.5595,4.4,35.0,49697,0.0,1,1
11891632,2024-10-07 01:00:09.480,6.7752,125.8299,4.5,29.669,962174,0.0,1,0
11899908,2024-10-07 00:54:31.294,-36.2506,78.9873,4.4,10.0,13930,0.0,1,0
11891616,2024-10-06 23:36:30.556,69.3768,-144.6177,3.0,7.2,13882,0.0,0,0
11891607,2024-10-06 22:30:14.110,18.514333,-66.343667,3.06,44.17,85945,0.0,1,1
11891592,2024-10-06 21:50:51.519,-20.9469,-174.153,5.1,10.0,157023,0.0,1,1
11891784,2024-10-06 20:40:19.924,-20.3142,-69.9777,3.9,56.507,8000913,0.0,0,1
11891552,2024-10-06 18:40:28.800,37.2203,-114.9803,3.0,10.9,2359,0.0,0,0
11897818,2024-10-06 18:22:31.319,17.0733,145.5194,4.1,367.128,6406,0.0,1,0
11891540,2024-10-06 18:19:53.112,17.3108,-98.3306,4.1,44.987,344010,0.0,0,0
11891538,2024-10-06 17:56:26.452,64.6359,-17.8257,5.1,10.0,639425,0.0,0,0
11891532,2024-10-06 17:20:32.193,60.8806,-141.4641,3.9,13.3,225452,0.0,0,0
