0,1,2,3,4,5,6,7
서울특별시,종로구,사직동,20200901,F,70,22.479082395,1111053000
서울특별시,종로구,사직동,20200928,M,60,44.95816479,1111053000
서울특별시,종로구,사직동,20200924,M,55,67.437247185,1111053000
서울특별시,종로구,사직동,20200924,M,50,97.409357045,1111053000
서울특별시,종로구,사직동,20200924,M,25,82.423302115,1111053000
서울특별시,종로구,사직동,20200823,F,40,82.423302115,1111053000
서울특별시,종로구,사직동,20200902,F,35,127.38146691,1111053000
서울특별시,종로구,사직동,20200823,F,65,37.465137325,1
서울특별시,종로구,사직동,20200906,F,50,52.451192255,1111053000
서울특별시,종로구,사직동,20200906,F,45,127.38146691,1111053000
서울특별시,종로구,사직동,20200929,M,40,104.90238451,1111053000
서울특별시,종로구,사직동,20200906,M,30,59.94421972,1111053000
서울특별시,종로구,사직동,20200907,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20200907,F,20,44.95816479,1111053000
서울특별시,종로구,사직동,20200907,F,35,82.423302115,1111053000
서울특별시,종로구,사직동,20200924,F,25,202.31174156,1111053000
서울특별시,종로구,사직동,20200923,M,50,134.87449437,1111053000
서울특별시,종로구,사직동,20200823,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20200929,M,20,59.94421972,1111053000
서울특별시,종로구,사직동,20200824,F,35,179.83265916,1111053000
서울특별시,종로구,사직동,20200822,M,60,67.437247185,1111053000
서울특별시,종로구,사직동,20200824,F,50,112.39541198,1111053000
서울특별시,종로구,사직동,20200905,M,70,44.95816479,1111053000
서울특별시,종로구,사직동,20200920,M,45,22.479082395,1
서울특별시,종로구,사직동,20200910,F,65,29.97210986,1111053000
서울특별시,종로구,사직동,20200909,X,xx,254.76293382,1111053000
서울특별시,종로구,사직동,20200922,M,25,74.93027465,1111053000
서울특별시,종로구,사직동,20200922,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20200910,M,45,52.451192255,1111053000
서울특별시,종로구,사직동,20200910,M,40,74.93027465,1111053000
서울특별시,종로구,사직동,20200908,F,35,164.84660423,1111053000
서울특별시,종로구,사직동,20200923,F,15,37.465137325,1111053000
서울특별시,종로구,사직동,20200926,X,xx,112.39541198,1111053000
서울특별시,종로구,사직동,20200922,F,40,157.35357677,1111053000
서울특별시,종로구,사직동,20200908,M,30,97.409357045,1111053000
서울특별시,종로구,사직동,20200824,M,60,67.437247185,1111053000
서울특별시,종로구,사직동,20200909,F,40,134.87449437,1111053000
서울특별시,종로구,사직동,20200929,M,65,22.479082395,1111053000
서울특별시,종로구,사직동,20200909,M,30,104.90238451,1111053000
서울특별시,종로구,사직동,20200825,F,50,149.8605493,1
서울특별시,종로구,사직동,20200913,X,xx,142.36752184,1111053000
서울특별시,종로구,사직동,20200913,M,25,82.423302115,1111053000
서울특별시,종로구,사직동,20200921,M,40,74.93027465,1111053000
서울특별시,종로구,사직동,20200921,M,35,97.409357045,1111053000
서울특별시,종로구,사직동,20200819,M,55,37.465137325,1111053000
서울특별시,종로구,사직동,20200912,M,35,112.39541198,1111053000
서울특별시,종로구,사직동,20200911,M,25,82.423302115,1111053000
서울특별시,종로구,사직동,20200930,F,35,59.94421972,1111053000
서울특별시,종로구,사직동,20200911,M,70,37.465137325,1111053000
서울특별시,종로구,사직동,20200912,F,30,164.84660423,1111053000
서울특별시,종로구,사직동,20200922,F,20,112.39541198,1111053000
서울특별시,종로구,사직동,20200922,F,15,22.479082395,1111053000
서울특별시,종로구,사직동,20200913,F,50,142.36752184,1111053000
서울특별시,종로구,사직동,20200912,M,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200913,F,45,37.465137325,1111053000
서울특별시,종로구,사직동,20200921,M,55,59.94421972,1
서울특별시,종로구,사직동,20200820,M,60,52.451192255,1111053000
서울특별시,종로구,사직동,20200822,M,50,104.90238451,1111053000
서울특별시,종로구,사직동,20200917,M,35,89.91632958,1111053000
서울특별시,종로구,사직동,20200917,M,30,112.39541198,1111053000
서울특별시,종로구,사직동,20200915,M,25,97.409357045,1111053000
서울특별시,종로구,사직동,20200915,F,25,209.80476902,1111053000
서울특별시,종로구,사직동,20200921,F,45,209.80476902,1111053000
서울특별시,종로구,사직동,20200921,F,40,134.87449437,1111053000
서울특별시,종로구,사직동,20200916,F,45,97.409357045,1111053000
서울특별시,종로구,사직동,20200915,M,55,89.91632958,1111053000
서울특별시,종로구,사직동,20200916,F,40,164.84660423,1111053000
서울특별시,종로구,사직동,20200921,F,20,74.93027465,1111053000
서울특별시,종로구,사직동,20200916,X,xx,337.18623593,1111053000
서울특별시,종로구,사직동,20200916,M,25,74.93027465,1111053000
서울특별시,종로구,사직동,20200920,M,60,74.93027465,1111053000
서울특별시,종로구,사직동,20200920,M,55,52.451192255,1
서울특별시,종로구,사직동,20200921,F,60,52.451192255,1111053000
서울특별시,종로구,사직동,20200920,M,65,44.95816479,1111053000
서울특별시,종로구,사직동,20200921,F,55,37.465137325,1111053000
서울특별시,종로구,사직동,20200920,F,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200919,F,30,202.31174156,1111053000
서울특별시,종로구,사직동,20200918,M,35,74.93027465,1111053000
서울특별시,종로구,사직동,20200920,F,45,74.93027465,1111053000
서울특별시,종로구,사직동,20200920,F,40,67.437247185,1111053000
서울특별시,종로구,사직동,20200919,M,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200919,F,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200920,F,25,67.437247185,1111053000
서울특별시,종로구,사직동,20200920,F,20,89.91632958,1111053000
서울특별시,종로구,사직동,20200927,F,20,74.93027465,1111053000
서울특별시,종로구,사직동,20200919,F,35,104.90238451,1111053000
서울특별시,종로구,사직동,20200821,F,30,112.39541198,1111053000
서울특별시,종로구,사직동,20200920,M,25,149.8605493,1
서울특별시,종로구,사직동,20200821,X,xx,239.77687888,1111053000
서울특별시,종로구,사직동,20200924,M,35,112.39541198,1111053000
서울특별시,종로구,사직동,20200919,M,25,104.90238451,1111053000
서울특별시,종로구,사직동,20200919,M,20,52.451192255,1111053000
서울특별시,종로구,사직동,20200922,M,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200922,F,65,29.97210986,1111053000
서울특별시,종로구,사직동,20200919,F,55,112.39541198,1111053000
서울특별시,종로구,사직동,20200919,F,50,82.423302115,1111053000
서울특별시,종로구,사직동,20200927,M,40,44.95816479,1111053000
서울특별시,종로구,사직동,20200925,M,60,59.94421972,1111053000
서울특별시,종로구,사직동,20200923,F,40,104.90238451,1111053000
서울특별시,종로구,사직동,20200923,M,20,29.97210986,1111053000
서울특별시,종로구,사직동,20200927,F,40,59.94421972,1111053000
서울특별시,종로구,사직동,20200923,M,70,22.479082395,1111053000
서울특별시,종로구,사직동,20200918,X,xx,307.21412607,1111053000
서울특별시,종로구,사직동,20200918,M,70,22.479082395,1
서울특별시,종로구,사직동,20200819,M,40,37.465137325,1111053000
서울특별시,종로구,사직동,20200925,F,55,134.87449437,1111053000
서울특별시,종로구,사직동,20200822,M,55,44.95816479,1111053000
서울특별시,종로구,사직동,20200918,M,25,82.423302115,1111053000
서울특별시,종로구,사직동,20200821,M,30,104.90238451,1111053000
서울특별시,종로구,사직동,20200926,F,15,22.479082395,1111053000
서울특별시,종로구,사직동,20200824,F,55,74.93027465,1111053000
서울특별시,종로구,사직동,20200926,F,55,59.94421972,1111053000
서울특별시,종로구,사직동,20200819,F,55,82.423302115,1111053000
서울특별시,종로구,사직동,20200926,M,40,44.95816479,1111053000
서울특별시,종로구,사직동,20200918,F,45,164.84660423,1111053000
서울특별시,종로구,사직동,20200918,F,40,112.39541198,1111053000
서울특별시,종로구,사직동,20200819,F,70,22.479082395,1111053000
서울특별시,종로구,사직동,20200927,F,60,67.437247185,1111053000
서울특별시,종로구,사직동,20200918,F,25,269.74898874,1111053000
서울특별시,종로구,사직동,20200918,F,20,89.91632958,1
서울특별시,종로구,사직동,20200819,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20200819,M,35,82.423302115,1111053000
서울특별시,종로구,사직동,20200928,X,xx,239.77687888,1111053000
서울특별시,종로구,사직동,20200929,F,40,149.8605493,1111053000
서울특별시,종로구,사직동,20200929,M,30,142.36752184,1111053000
서울특별시,종로구,사직동,20200929,M,25,157.35357677,1111053000
서울특별시,종로구,사직동,20200929,M,70,37.465137325,1111053000
서울특별시,종로구,사직동,20200818,M,40,74.93027465,1111053000
서울특별시,종로구,사직동,20200820,M,35,142.36752184,1111053000
서울특별시,종로구,사직동,20200917,F,45,119.88843944,1111053000
서울특별시,종로구,사직동,20200917,F,55,89.91632958,1111053000
서울특별시,종로구,사직동,20200808,F,50,74.93027465,1111053000
서울특별시,종로구,사직동,20200917,F,65,29.97210986,1111053000
서울특별시,종로구,사직동,20201001,M,30,22.479082395,1111053000
서울특별시,종로구,사직동,20200808,F,65,52.451192255,1111053000
서울특별시,종로구,사직동,20200821,F,50,142.36752184,1
서울특별시,종로구,사직동,20201003,F,20,29.97210986,1111053000
서울특별시,종로구,사직동,20201003,X,xx,59.94421972,1111053000
서울특별시,종로구,사직동,20201003,F,60,37.465137325,1111053000
서울특별시,종로구,사직동,20201003,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20200927,M,30,59.94421972,1111053000
서울특별시,종로구,사직동,20200820,M,20,44.95816479,1111053000
서울특별시,종로구,사직동,20201004,F,45,52.451192255,1111053000
서울특별시,종로구,사직동,20201004,M,35,82.423302115,1111053000
서울특별시,종로구,사직동,20200916,M,65,37.465137325,1111053000
서울특별시,종로구,사직동,20201005,F,60,52.451192255,1111053000
서울특별시,종로구,사직동,20201004,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20200916,F,65,44.95816479,1111053000
서울특별시,종로구,사직동,20200819,X,xx,187.32568663,1111053000
서울특별시,종로구,사직동,20200819,M,60,44.95816479,1111053000
서울특별시,종로구,사직동,20200916,F,20,44.95816479,1111053000
서울특별시,종로구,사직동,20201005,M,50,74.93027465,1111053000
서울특별시,종로구,사직동,20200821,F,55,89.91632958,1111053000
서울특별시,종로구,사직동,20201007,M,20,37.465137325,1111053000
서울특별시,종로구,사직동,20201007,F,25,217.29779649,1111053000
서울특별시,종로구,사직동,20201007,F,70,37.465137325,1111053000
서울특별시,종로구,사직동,20200916,F,35,209.80476902,1111053000
서울특별시,종로구,사직동,20200819,M,65,22.479082395,1111053000
서울특별시,종로구,사직동,20201007,M,50,142.36752184,1111053000
서울특별시,종로구,사직동,20200915,M,45,149.8605493,1111053000
서울특별시,종로구,사직동,20200918,M,30,67.437247185,1111053000
서울특별시,종로구,사직동,20200820,F,35,179.83265916,1111053000
서울특별시,종로구,사직동,20200915,F,50,97.409357045,1111053000
서울특별시,종로구,사직동,20200915,M,60,67.437247185,1111053000
서울특별시,종로구,사직동,20201008,M,55,119.88843944,1111053000
서울특별시,종로구,사직동,20201009,M,45,127.38146691,1111053000
서울특별시,종로구,사직동,20201009,F,40,112.39541198,1111053000
서울특별시,종로구,사직동,20201006,M,45,67.437247185,1
서울특별시,종로구,사직동,20200811,M,60,22.479082395,1111053000
서울특별시,종로구,사직동,20200915,F,45,172.3396317,1111053000
서울특별시,종로구,사직동,20201010,M,45,74.93027465,1111053000
서울특별시,종로구,사직동,20201011,F,35,127.38146691,1111053000
서울특별시,종로구,사직동,20200811,M,50,82.423302115,1111053000
서울특별시,종로구,사직동,20200820,F,40,89.91632958,1111053000
서울특별시,종로구,사직동,20201016,M,60,29.97210986,1111053000
서울특별시,종로구,사직동,20201011,M,60,22.479082395,1111053000
서울특별시,종로구,사직동,20201011,M,55,112.39541198,1111053000
서울특별시,종로구,사직동,20201012,M,30,119.88843944,1111053000
서울특별시,종로구,사직동,20201012,F,35,194.81871409,1111053000
서울특별시,종로구,사직동,20200812,X,xx,239.77687888,1111053000
서울특별시,종로구,사직동,20201012,M,20,37.465137325,1111053000
서울특별시,종로구,사직동,20200820,F,55,112.39541198,1111053000
서울특별시,종로구,사직동,20201009,X,xx,194.81871409,1111053000
서울특별시,종로구,사직동,20201010,F,60,37.465137325,1
서울특별시,종로구,사직동,20200820,F,45,134.87449437,1111053000
서울특별시,종로구,사직동,20200819,M,50,74.93027465,1111053000
서울특별시,종로구,사직동,20200914,F,30,232.28385142,1111053000
서울특별시,종로구,사직동,20201014,M,30,149.8605493,1111053000
서울특별시,종로구,사직동,20201014,M,25,97.409357045,1111053000
서울특별시,종로구,사직동,20201015,F,55,74.93027465,1111053000
서울특별시,종로구,사직동,20201014,M,65,44.95816479,1111053000
서울특별시,종로구,사직동,20201015,F,50,142.36752184,1111053000
서울특별시,종로구,사직동,20201015,F,45,164.84660423,1111053000
서울특별시,종로구,사직동,20201016,F,20,97.409357045,1111053000
서울특별시,종로구,사직동,20201015,M,30,82.423302115,1111053000
서울특별시,종로구,사직동,20201015,M,45,82.423302115,1111053000
서울특별시,종로구,사직동,20201015,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20201013,X,xx,344.67926339,1111053000
서울특별시,종로구,사직동,20201013,M,25,104.90238451,1111053000
서울특별시,종로구,사직동,20200812,M,50,59.94421972,1
서울특별시,종로구,사직동,20200814,F,40,127.38146691,1111053000
서울특별시,종로구,사직동,20201018,F,25,157.35357677,1111053000
서울특별시,종로구,사직동,20201017,M,35,82.423302115,1111053000
서울특별시,종로구,사직동,20201018,F,20,97.409357045,1111053000
서울특별시,종로구,사직동,20201017,X,xx,142.36752184,1111053000
서울특별시,종로구,사직동,20201018,M,50,97.409357045,1111053000
서울특별시,종로구,사직동,20201018,F,55,97.409357045,1111053000
서울특별시,종로구,사직동,20201018,M,45,97.409357045,1111053000
서울특별시,종로구,사직동,20200814,M,55,67.437247185,1111053000
서울특별시,종로구,사직동,20201018,M,60,74.93027465,1111053000
서울특별시,종로구,사직동,20201019,F,15,22.479082395,1111053000
서울특별시,종로구,사직동,20201019,F,60,67.437247185,1111053000
서울특별시,종로구,사직동,20201016,M,35,142.36752184,1111053000
서울특별시,종로구,사직동,20200927,M,50,74.93027465,1111053000
서울특별시,종로구,사직동,20201019,M,25,127.38146691,1111053000
서울특별시,종로구,사직동,20201017,F,55,67.437247185,1
서울특별시,종로구,사직동,20201020,M,70,37.465137325,1111053000
서울특별시,종로구,사직동,20201021,M,45,104.90238451,1111053000
서울특별시,종로구,사직동,20201021,F,45,164.84660423,1111053000
서울특별시,종로구,사직동,20201021,M,40,104.90238451,1111053000
서울특별시,종로구,사직동,20201021,M,35,97.409357045,1111053000
서울특별시,종로구,사직동,20201021,M,55,37.465137325,1111053000
서울특별시,종로구,사직동,20201021,X,xx,299.7210986,1111053000
서울특별시,종로구,사직동,20201022,F,60,37.465137325,1111053000
서울특별시,종로구,사직동,20201022,F,55,97.409357045,1111053000
서울특별시,종로구,사직동,20200821,F,35,217.29779649,1111053000
서울특별시,종로구,사직동,20200819,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20201019,M,60,44.95816479,1111053000
서울특별시,종로구,사직동,20201020,F,35,194.81871409,1111053000
서울특별시,종로구,사직동,20201021,F,15,22.479082395,1111053000
서울특별시,종로구,사직동,20201020,M,30,172.3396317,1111053000
서울특별시,종로구,사직동,20201020,M,45,97.409357045,1
서울특별시,종로구,사직동,20200821,F,65,22.479082395,1111053000
서울특별시,종로구,사직동,20200919,M,50,52.451192255,1111053000
서울특별시,종로구,사직동,20200821,M,45,74.93027465,1111053000
서울특별시,종로구,사직동,20200919,F,20,119.88843944,1111053000
서울특별시,종로구,사직동,20200805,M,45,97.409357045,1111053000
서울특별시,종로구,사직동,20200821,M,50,74.93027465,1111053000
서울특별시,종로구,사직동,20200805,M,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200822,F,30,82.423302115,1111053000
서울특별시,종로구,사직동,20200918,M,50,97.409357045,1111053000
서울특별시,종로구,사직동,20200821,F,70,59.94421972,1111053000
서울특별시,종로구,사직동,20200804,M,25,59.94421972,1111053000
서울특별시,종로구,사직동,20200821,F,20,97.409357045,1111053000
서울특별시,종로구,사직동,20200919,M,45,67.437247185,1111053000
서울특별시,종로구,사직동,20200821,F,25,209.80476902,1111053000
서울특별시,종로구,사직동,20200804,M,50,104.90238451,1111053000
서울특별시,종로구,사직동,20200820,M,45,104.90238451,1
서울특별시,종로구,사직동,20200823,F,45,127.38146691,1111053000
서울특별시,종로구,사직동,20200823,F,50,112.39541198,1111053000
서울특별시,종로구,사직동,20200820,M,40,82.423302115,1111053000
서울특별시,종로구,사직동,20200824,F,70,37.465137325,1111053000
서울특별시,종로구,사직동,20200905,F,65,52.451192255,1111053000
서울특별시,종로구,사직동,20200927,X,xx,82.423302115,1111053000
서울특별시,종로구,사직동,20200822,X,xx,52.451192255,1111053000
서울특별시,종로구,사직동,20200807,F,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200915,M,50,89.91632958,1111053000
서울특별시,종로구,사직동,20200822,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20200822,M,25,29.97210986,1111053000
서울특별시,종로구,사직동,20200918,F,50,104.90238451,1111053000
서울특별시,종로구,사직동,20200806,M,40,74.93027465,1111053000
서울특별시,종로구,사직동,20200806,M,65,22.479082395,1111053000
서울특별시,종로구,사직동,20200822,F,40,89.91632958,1111053000
서울특별시,종로구,사직동,20200822,M,65,22.479082395,1
서울특별시,종로구,사직동,20200824,M,20,29.97210986,1111053000
서울특별시,종로구,사직동,20200825,F,30,179.83265916,1111053000
서울특별시,종로구,사직동,20200823,M,50,74.93027465,1111053000
서울특별시,종로구,사직동,20200916,M,45,67.437247185,1111053000
서울특별시,종로구,사직동,20200825,F,65,29.97210986,1111053000
서울특별시,종로구,사직동,20201006,M,50,97.409357045,1111053000
서울특별시,종로구,사직동,20200916,F,55,127.38146691,1111053000
서울특별시,종로구,사직동,20200825,F,70,52.451192255,1111053000
서울특별시,종로구,사직동,20201002,F,40,89.91632958,1111053000
서울특별시,종로구,사직동,20200917,F,40,119.88843944,1111053000
서울특별시,종로구,사직동,20200823,M,45,29.97210986,1111053000
서울특별시,종로구,사직동,20200916,M,55,52.451192255,1111053000
서울특별시,종로구,사직동,20200824,M,50,74.93027465,1111053000
서울특별시,종로구,사직동,20200917,F,50,89.91632958,1111053000
서울특별시,종로구,사직동,20200916,M,35,119.88843944,1111053000
서울특별시,종로구,사직동,20200916,F,60,44.95816479,1
서울특별시,종로구,사직동,20200929,F,60,52.451192255,1111053000
서울특별시,종로구,사직동,20200825,F,40,157.35357677,1111053000
서울특별시,종로구,사직동,20200915,F,55,97.409357045,1111053000
서울특별시,종로구,사직동,20200915,F,35,127.38146691,1111053000
서울특별시,종로구,사직동,20200826,M,55,67.437247185,1111053000
서울특별시,종로구,사직동,20200914,X,xx,202.31174156,1111053000
서울특별시,종로구,사직동,20200826,M,60,74.93027465,1111053000
서울특별시,종로구,사직동,20200825,M,55,52.451192255,1111053000
서울특별시,종로구,사직동,20200915,M,40,74.93027465,1111053000
서울특별시,종로구,사직동,20200826,F,30,164.84660423,1111053000
서울특별시,종로구,사직동,20200826,F,35,187.32568663,1111053000
서울특별시,종로구,사직동,20200915,M,35,67.437247185,1111053000
서울특별시,종로구,사직동,20201009,M,40,97.409357045,1111053000
서울특별시,종로구,사직동,20200811,F,40,157.35357677,1111053000
서울특별시,종로구,사직동,20200823,M,40,22.479082395,1111053000
서울특별시,종로구,사직동,20200825,M,60,37.465137325,1
서울특별시,종로구,사직동,20200827,M,65,29.97210986,1111053000
서울특별시,종로구,사직동,20201014,F,40,164.84660423,1111053000
서울특별시,종로구,사직동,20200827,F,45,127.38146691,1111053000
서울특별시,종로구,사직동,20200827,M,70,44.95816479,1111053000
서울특별시,종로구,사직동,20200826,M,30,104.90238451,1111053000
서울특별시,종로구,사직동,20201012,M,25,127.38146691,1111053000
서울특별시,종로구,사직동,20201012,F,40,157.35357677,1111053000
서울특별시,종로구,사직동,20200826,M,25,82.423302115,1111053000
서울특별시,종로구,사직동,20200827,F,40,142.36752184,1111053000
서울특별시,종로구,사직동,20200811,M,65,67.437247185,1111053000
서울특별시,종로구,사직동,20200827,M,25,82.423302115,1111053000
서울특별시,종로구,사직동,20200914,M,25,97.409357045,1111053000
서울특별시,종로구,사직동,20200914,F,55,52.451192255,1111053000
서울특별시,종로구,사직동,20200827,M,30,67.437247185,1111053000
서울특별시,종로구,사직동,20200914,M,60,44.95816479,1111053000
서울특별시,종로구,사직동,20201013,M,70,22.479082395,1
서울특별시,종로구,사직동,20201017,M,40,52.451192255,1111053000
서울특별시,종로구,사직동,20201017,M,50,59.94421972,1111053000
서울특별시,종로구,사직동,20200829,F,30,89.91632958,1111053000
서울특별시,종로구,사직동,20201017,F,70,37.465137325,1111053000
서울특별시,종로구,사직동,20201018,F,50,82.423302115,1111053000
서울특별시,종로구,사직동,20200813,F,60,29.97210986,1111053000
서울특별시,종로구,사직동,20201015,M,25,134.87449437,1111053000
서울특별시,종로구,사직동,20200828,F,50,134.87449437,1111053000
서울특별시,종로구,사직동,20201016,F,55,97.409357045,1111053000
서울특별시,종로구,사직동,20201016,F,65,29.97210986,1111053000
서울특별시,종로구,사직동,20201016,M,40,89.91632958,1111053000
서울특별시,종로구,사직동,20200827,X,xx,217.29779649,1111053000
서울특별시,종로구,사직동,20200828,M,50,104.90238451,1111053000
서울특별시,종로구,사직동,20201016,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20201017,F,50,104.90238451,1111053000
서울특별시,종로구,사직동,20201016,X,xx,442.08862044,1
서울특별시,종로구,사직동,20201022,F,20,134.87449437,1111053000
서울특별시,종로구,사직동,20200830,M,50,37.465137325,1111053000
서울특별시,종로구,사직동,20200830,M,55,67.437247185,1111053000
서울특별시,종로구,사직동,20201022,F,30,164.84660423,1111053000
서울특별시,종로구,사직동,20200930,X,xx,74.93027465,1111053000
서울특별시,종로구,사직동,20200828,F,20,59.94421972,1111053000
서울특별시,종로구,사직동,20201018,F,70,37.465137325,1111053000
서울특별시,종로구,사직동,20201014,F,55,97.409357045,1111053000
서울특별시,종로구,사직동,20200829,M,65,29.97210986,1111053000
서울특별시,종로구,사직동,20201019,F,30,269.74898874,1111053000
서울특별시,종로구,사직동,20201020,F,55,89.91632958,1111053000
서울특별시,종로구,사직동,20200829,X,xx,52.451192255,1111053000
서울특별시,종로구,사직동,20201019,M,40,112.39541198,1111053000
서울특별시,종로구,사직동,20201021,F,40,119.88843944,1111053000
서울특별시,종로구,사직동,20200829,M,30,67.437247185,1111053000
서울특별시,종로구,사직동,20201020,M,35,134.87449437,1
서울특별시,종로구,사직동,20201003,F,40,44.95816479,1111053000
서울특별시,종로구,사직동,20200913,F,35,67.437247185,1111053000
서울특별시,종로구,사직동,20201019,F,20,104.90238451,1111053000
서울특별시,종로구,사직동,20200829,M,35,22.479082395,1111053000
서울특별시,종로구,사직동,20201021,F,60,52.451192255,1111053000
서울특별시,종로구,사직동,20200913,M,55,74.93027465,1111053000
서울특별시,종로구,사직동,20200831,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20200831,M,25,74.93027465,1111053000
서울특별시,종로구,사직동,20200930,M,35,37.465137325,1111053000
서울특별시,종로구,사직동,20200826,F,20,104.90238451,1111053000
서울특별시,종로구,사직동,20200826,F,40,179.83265916,1111053000
서울특별시,종로구,사직동,20200801,F,55,82.423302115,1111053000
서울특별시,종로구,사직동,20200913,M,35,59.94421972,1111053000
서울특별시,종로구,사직동,20200801,F,45,104.90238451,1111053000
서울특별시,종로구,사직동,20200831,F,45,142.36752184,1111053000
서울특별시,종로구,사직동,20200913,F,30,119.88843944,1
서울특별시,종로구,사직동,20200820,M,55,74.93027465,1111053000
서울특별시,종로구,사직동,20200926,M,30,74.93027465,1111053000
서울특별시,종로구,사직동,20200927,F,45,67.437247185,1111053000
서울특별시,종로구,사직동,20200821,F,45,194.81871409,1111053000
서울특별시,종로구,사직동,20200819,F,65,29.97210986,1111053000
서울특별시,종로구,사직동,20200926,M,50,67.437247185,1111053000
서울특별시,종로구,사직동,20200801,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20200821,M,25,59.94421972,1111053000
서울특별시,종로구,사직동,20200927,F,55,67.437247185,1111053000
서울특별시,종로구,사직동,20200819,M,30,104.90238451,1111053000
서울특별시,종로구,사직동,20200819,F,60,59.94421972,1111053000
서울특별시,종로구,사직동,20200821,M,70,22.479082395,1111053000
서울특별시,종로구,사직동,20200822,F,50,82.423302115,1111053000
서울특별시,종로구,사직동,20200820,M,30,119.88843944,1111053000
서울특별시,종로구,사직동,20200926,M,70,29.97210986,1111053000
서울특별시,종로구,사직동,20200926,M,65,59.94421972,1
서울특별시,종로구,사직동,20200820,F,25,187.32568663,1111053000
서울특별시,종로구,사직동,20200928,F,15,29.97210986,1111053000
서울특별시,종로구,사직동,20200820,M,70,67.437247185,1111053000
서울특별시,종로구,사직동,20200926,F,70,22.479082395,1111053000
서울특별시,종로구,사직동,20200824,M,40,112.39541198,1111053000
서울특별시,종로구,사직동,20200824,M,65,37.465137325,1111053000
서울특별시,종로구,사직동,20200926,F,45,149.8605493,1111053000
서울특별시,종로구,사직동,20200930,M,25,89.91632958,1111053000
서울특별시,종로구,사직동,20200822,F,20,37.465137325,1111053000
서울특별시,종로구,사직동,20200826,M,45,22.479082395,1111053000
서울특별시,종로구,사직동,20201022,M,45,89.91632958,1111053000
서울특별시,종로구,사직동,20201004,M,50,119.88843944,1111053000
서울특별시,종로구,사직동,20200929,F,30,194.81871409,1111053000
서울특별시,종로구,사직동,20200923,F,60,29.97210986,1111053000
서울특별시,종로구,사직동,20200823,F,25,119.88843944,1111053000
서울특별시,종로구,사직동,20200927,F,50,74.93027465,1
서울특별시,종로구,사직동,20200928,F,55,89.91632958,1111053000
서울특별시,종로구,사직동,20200930,M,70,37.465137325,1111053000
서울특별시,종로구,사직동,20200826,M,35,127.38146691,1111053000
서울특별시,종로구,사직동,20200825,X,xx,247.26990635,1111053000
서울특별시,종로구,사직동,20200926,F,20,119.88843944,1111053000
서울특별시,종로구,사직동,20200925,F,65,37.465137325,1111053000
서울특별시,종로구,사직동,20200827,M,45,89.91632958,1111053000
서울특별시,종로구,사직동,20200827,F,55,59.94421972,1111053000
서울특별시,종로구,사직동,20200822,F,25,112.39541198,1111053000
서울특별시,종로구,사직동,20200828,F,25,187.32568663,1111053000
서울특별시,종로구,사직동,20200925,M,25,97.409357045,1111053000
서울특별시,종로구,사직동,20200925,F,30,239.77687888,1111053000
서울특별시,종로구,사직동,20200912,F,60,52.451192255,1111053000
서울특별시,종로구,사직동,20200828,M,65,29.97210986,1111053000
서울특별시,종로구,사직동,20200822,F,60,37.465137325,1111053000
서울특별시,종로구,사직동,20200829,M,40,44.95816479,1
서울특별시,종로구,사직동,20200912,F,65,44.95816479,1111053000
서울특별시,종로구,사직동,20200925,F,40,127.38146691,1111053000
서울특별시,종로구,사직동,20200924,M,45,59.94421972,1111053000
서울특별시,종로구,사직동,20200830,M,30,67.437247185,1111053000
서울특별시,종로구,사직동,20200830,X,xx,104.90238451,1111053000
서울특별시,종로구,사직동,20200823,F,30,82.423302115,1111053000
서울특별시,종로구,사직동,20200924,M,65,29.97210986,1111053000
서울특별시,종로구,사직동,20200924,M,60,22.479082395,1111053000
서울특별시,종로구,사직동,20201007,F,55,82.423302115,1111053000
서울특별시,종로구,사직동,20200924,M,40,82.423302115,1111053000
서울특별시,종로구,사직동,20200901,F,20,82.423302115,1111053000
서울특별시,종로구,사직동,20200901,M,45,67.437247185,1111053000
서울특별시,종로구,사직동,20200823,F,35,59.94421972,1111053000
서울특별시,종로구,사직동,20200924,M,20,22.479082395,1111053000
서울특별시,종로구,사직동,20201007,M,40,74.93027465,1111053000
서울특별시,종로구,사직동,20201007,X,xx,404.62348312,1111053000
서울특별시,종로구,사직동,20201007,M,60,29.97210986,1111053000
